
290.0,20.0,150.0,-15.74,20.07,-166.67
290.0,20.0,140.0,-5.85,20.12,-166.51
290.0,20.0,130.0,3.77,20.47,-166.74
290.0,20.0,120.0,13.71,20.39,-166.59
290.0,20.0,110.0,23.63,20.63,-167.03
290.0,20.0,100.0,33.33,20.65,-166.9
290.0,20.0,90.0,43.11,20.89,-166.85
290.0,10.0,180.0,-44.94,10.65,-166.47
290.0,10.0,170.0,-35.19,10.3,-166.48
290.0,10.0,160.0,-25.38,10.52,-166.49
290.0,10.0,150.0,-15.7,10.41,-166.69
290.0,10.0,140.0,-5.89,10.68,-166.53
290.0,10.0,130.0,3.77,10.54,-166.77
290.0,10.0,120.0,13.8,10.94,-166.7
290.0,10.0,110.0,23.58,10.74,-167.0
290.0,10.0,100.0,33.36,10.91,-166.86
290.0,10.0,90.0,43.12,11.15,-166.85
290.0,-0.0,180.0,-44.85,0.81,-166.59
290.0,-0.0,170.0,-35.14,0.49,-166.6
290.0,-0.0,160.0,-25.36,0.73,-166.54
290.0,-0.0,150.0,-15.68,0.52,-166.76
290.0,-0.0,140.0,-5.88,0.75,-166.57
290.0,-0.0,130.0,3.78,0.68,-166.82
290.0,-0.0,120.0,13.82,0.82,-166.77
290.0,-0.0,110.0,23.56,1.05,-167.03
290.0,-0.0,100.0,33.35,1.07,-166.92
290.0,-0.0,90.0,43.11,1.3,-166.9
290.0,-10.0,180.0,-44.88,-9.01,-166.67
290.0,-10.0,170.0,-35.14,-9.07,-166.71
290.0,-10.0,160.0,-25.34,-9.34,-166.64
290.0,-10.0,150.0,-15.67,-9.26,-166.83
290.0,-10.0,140.0,-5.86,-9.04,-166.63
290.0,-10.0,130.0,3.79,-9.14,-166.86
290.0,-10.0,120.0,13.8,-8.9,-166.78
290.0,-10.0,110.0,23.6,-8.87,-167.09
290.0,-10.0,100.0,33.37,-8.61,-167.05
290.0,-10.0,90.0,43.12,-8.61,-166.91
290.0,-20.0,180.0,-45.0,-19.17,-166.78
290.0,-20.0,170.0,-35.2,-18.9,-166.81
290.0,-20.0,160.0,-25.35,-19.27,-166.72
290.0,-20.0,150.0,-15.68,-19.04,-166.91
290.0,-20.0,140.0,-5.81,-18.94,-166.68
290.0,-20.0,130.0,3.79,-19.08,-166.9
290.0,-20.0,120.0,13.76,-18.83,-166.76
290.0,-20.0,110.0,23.67,-18.82,-167.15
290.0,-20.0,100.0,33.34,-18.72,-167.12
290.0,-20.0,90.0,43.09,-18.45,-166.97
290.0,-30.0,180.0,-45.22,-29.07,-166.71
290.0,-30.0,170.0,-35.27,-29.25,-166.86
290.0,-30.0,160.0,-25.34,-28.91,-166.83
290.0,-30.0,150.0,-15.66,-29.04,-166.96
290.0,-30.0,140.0,-5.78,-29.05,-166.8
290.0,-30.0,130.0,3.92,-28.97,-166.94
290.0,-30.0,120.0,13.72,-28.7,-166.76
290.0,-30.0,110.0,23.68,-28.69,-167.19
290.0,-30.0,100.0,33.42,-28.46,-167.16
290.0,-30.0,90.0,43.13,-28.53,-167.01
290.0,-40.0,180.0,-45.37,-39.13,-166.74
290.0,-40.0,170.0,-35.23,-39.23,-166.92
290.0,-40.0,160.0,-25.32,-38.85,-166.89
290.0,-40.0,150.0,-15.54,-38.8,-167.06
290.0,-40.0,140.0,-5.76,-38.93,-166.8
290.0,-40.0,130.0,4.06,-38.55,-166.97
290.0,-40.0,120.0,13.7,-38.82,-166.73
290.0,-40.0,110.0,23.64,-38.52,-166.92
290.0,-40.0,100.0,33.54,-38.48,-167.27
290.0,-40.0,90.0,43.18,-38.25,-167.0
280.0,50.0,180.0,-45.36,49.46,-176.56
280.0,50.0,170.0,-35.62,49.25,-176.55
280.0,50.0,160.0,-25.52,49.01,-176.63
280.0,50.0,150.0,-15.93,49.27,-176.72
280.0,50.0,140.0,-5.98,49.21,-176.52
280.0,50.0,130.0,3.7,49.28,-176.83
280.0,50.0,120.0,13.48,49.65,-176.6
280.0,50.0,110.0,23.42,49.48,-176.94
280.0,50.0,100.0,33.27,49.8,-176.98
280.0,50.0,90.0,43.02,49.85,-177.01
280.0,40.0,180.0,-45.33,39.74,-176.45
280.0,40.0,170.0,-35.5,39.47,-176.55
280.0,40.0,160.0,-25.61,39.33,-176.47
280.0,40.0,150.0,-15.9,39.57,-176.63
280.0,40.0,140.0,-6.02,39.5,-176.5
280.0,40.0,130.0,3.62,39.81,-176.7
280.0,40.0,120.0,13.53,39.76,-176.56
280.0,40.0,110.0,23.31,40.06,-176.91
280.0,40.0,100.0,33.12,40.06,-176.85
280.0,40.0,90.0,42.89,40.24,-176.9
280.0,30.0,180.0,-45.28,30.01,-176.36
280.0,30.0,170.0,-35.39,29.59,-176.35
280.0,30.0,160.0,-25.69,29.88,-176.33
280.0,30.0,150.0,-15.88,29.92,-176.57
280.0,30.0,140.0,-6.15,29.91,-176.4
280.0,30.0,130.0,3.61,29.87,-176.62
280.0,30.0,120.0,13.48,30.24,-176.53
280.0,30.0,110.0,23.24,30.16,-176.85
280.0,30.0,100.0,33.05,30.39,-176.77
280.0,30.0,90.0,42.92,30.61,-176.86
280.0,20.0,180.0,-45.18,20.36,-176.3
280.0,20.0,170.0,-35.28,20.0,-176.34
280.0,20.0,160.0,-25.64,19.97,-176.33
280.0,20.0,150.0,-15.84,20.08,-176.5
280.0,20.0,140.0,-6.16,20.41,-176.37
280.0,20.0,130.0,3.71,20.28,-176.59
280.0,20.0,120.0,13.5,20.64,-176.51
280.0,20.0,110.0,23.31,20.58,-176.81
280.0,20.0,100.0,33.18,20.97,-176.77
280.0,20.0,90.0,42.98,20.83,-176.82
280.0,10.0,180.0,-45.0,10.68,-176.37
280.0,10.0,170.0,-35.14,10.58,-176.39
280.0,10.0,160.0,-25.48,10.45,-176.32
280.0,10.0,150.0,-15.75,10.72,-176.51
280.0,10.0,140.0,-6.04,10.6,-176.38
280.0,10.0,130.0,3.82,10.89,-176.63
280.0,10.0,120.0,13.48,10.86,-176.45
280.0,10.0,110.0,23.34,11.06,-176.86
280.0,10.0,100.0,33.18,10.96,-176.73
280.0,10.0,90.0,43.02,11.29,-176.88
280.0,-0.0,180.0,-44.96,0.98,-176.43
280.0,-0.0,170.0,-35.11,0.67,-176.46
280.0,-0.0,160.0,-25.44,0.66,-176.43
280.0,-0.0,150.0,-15.75,0.89,-176.55
280.0,-0.0,140.0,-6.09,0.7,-176.35
280.0,-0.0,130.0,3.78,1.02,-176.6
280.0,-0.0,120.0,13.43,0.89,-176.45
280.0,-0.0,110.0,23.32,1.21,-176.87
280.0,-0.0,100.0,33.18,1.15,-176.72
280.0,-0.0,90.0,42.96,1.31,-176.88
280.0,-10.0,180.0,-45.04,-8.9,-176.49
280.0,-10.0,170.0,-35.11,-9.13,-176.54
280.0,-10.0,160.0,-25.42,-9.07,-176.53
280.0,-10.0,150.0,-15.73,-9.08,-176.61
280.0,-10.0,140.0,-6.06,-8.99,-176.4
280.0,-10.0,130.0,3.8,-8.66,-176.66
280.0,-10.0,120.0,13.46,-8.89,-176.5
280.0,-10.0,110.0,23.35,-8.56,-176.9
280.0,-10.0,100.0,33.22,-8.65,-176.75
280.0,-10.0,90.0,43.04,-8.31,-177.0
280.0,-20.0,180.0,-45.15,-18.89,-176.55
280.0,-20.0,170.0,-35.12,-19.12,-176.67
280.0,-20.0,160.0,-25.46,-18.86,-176.55
280.0,-20.0,150.0,-15.64,-18.64,-176.71
280.0,-20.0,140.0,-6.0,-18.87,-176.49
280.0,-20.0,130.0,3.84,-18.65,-176.72
280.0,-20.0,120.0,13.58,-18.7,-176.6
280.0,-20.0,110.0,23.36,-18.41,-176.88
280.0,-20.0,100.0,33.21,-18.49,-176.79
280.0,-20.0,90.0,43.03,-18.41,-177.1
280.0,-30.0,180.0,-45.14,-28.9,-176.67
280.0,-30.0,170.0,-35.15,-28.65,-176.73
280.0,-30.0,160.0,-25.41,-28.79,-176.7
280.0,-30.0,150.0,-15.57,-28.5,-176.82
280.0,-30.0,140.0,-5.87,-28.75,-176.6
280.0,-30.0,130.0,3.87,-28.64,-176.8
280.0,-30.0,120.0,13.73,-28.54,-176.65
280.0,-30.0,110.0,23.49,-28.21,-176.96
280.0,-30.0,100.0,33.26,-28.33,-176.87
280.0,-30.0,90.0,43.09,-27.94,-177.07
280.0,-40.0,180.0,-45.15,-38.75,-176.8
280.0,-40.0,170.0,-35.14,-38.88,-176.94
280.0,-40.0,160.0,-25.21,-38.54,-176.91
280.0,-40.0,150.0,-15.46,-38.57,-177.0
280.0,-40.0,140.0,-5.62,-38.33,-176.76
280.0,-40.0,130.0,3.98,-38.48,-176.89
280.0,-40.0,120.0,13.89,-38.23,-176.72
280.0,-40.0,110.0,23.66,-38.19,-176.99
280.0,-40.0,100.0,33.42,-38.23,-176.94
280.0,-40.0,90.0,43.11,-37.91,-176.92
270.0,50.0,180.0,-45.41,49.96,-186.53
270.0,50.0,170.0,-35.42,49.55,-186.5
270.0,50.0,160.0,-25.57,49.48,-186.78
270.0,50.0,150.0,-15.7,49.69,-186.71
270.0,50.0,140.0,-6.03,49.61,-186.43
270.0,50.0,130.0,3.82,49.88,-186.59
270.0,50.0,120.0,13.64,49.86,-186.51
270.0,50.0,110.0,23.34,50.05,-186.77
270.0,50.0,100.0,33.13,49.99,-186.58
270.0,50.0,90.0,43.05,50.2,-186.84
270.0,40.0,180.0,-45.22,40.25,-186.48
270.0,40.0,170.0,-35.42,39.72,-186.38
270.0,40.0,160.0,-25.47,39.81,-186.68
270.0,40.0,150.0,-15.78,39.98,-186.54
270.0,40.0,140.0,-6.05,39.9,-186.33
270.0,40.0,130.0,3.85,40.22,-186.59
270.0,40.0,120.0,13.45,40.11,-186.33
270.0,40.0,110.0,23.29,40.39,-186.71
270.0,40.0,100.0,33.18,40.37,-186.63
270.0,40.0,90.0,43.06,40.57,-186.83
270.0,30.0,180.0,-45.02,30.34,-186.39
270.0,30.0,170.0,-35.38,30.23,-186.31
270.0,30.0,160.0,-25.44,30.01,-186.56
270.0,30.0,150.0,-15.87,30.24,-186.44
270.0,30.0,140.0,-5.95,30.11,-186.31
270.0,30.0,130.0,3.66,30.42,-186.56
270.0,30.0,120.0,13.43,30.38,-186.41
270.0,30.0,110.0,23.33,30.54,-186.7
270.0,30.0,100.0,33.2,30.59,-186.65
270.0,30.0,90.0,42.99,30.9,-186.89
270.0,20.0,180.0,-44.89,20.76,-186.35
270.0,20.0,170.0,-35.23,20.47,-186.24
270.0,20.0,160.0,-25.38,20.44,-186.52
270.0,20.0,150.0,-15.84,20.68,-186.42
270.0,20.0,140.0,-5.92,20.58,-186.34
270.0,20.0,130.0,3.59,20.88,-186.42
270.0,20.0,120.0,13.43,20.85,-186.37
270.0,20.0,110.0,23.36,20.97,-186.77
270.0,20.0,100.0,33.14,21.03,-186.62
270.0,20.0,90.0,42.86,21.16,-186.85
270.0,10.0,180.0,-44.77,11.11,-186.37
270.0,10.0,170.0,-35.1,10.77,-186.29
270.0,10.0,160.0,-25.35,10.96,-186.5
270.0,10.0,150.0,-15.71,10.9,-186.43
270.0,10.0,140.0,-5.88,10.87,-186.36
270.0,10.0,130.0,3.65,10.98,-186.41
270.0,10.0,120.0,13.48,11.26,-186.38
270.0,10.0,110.0,23.39,11.23,-186.77
270.0,10.0,100.0,33.08,11.45,-186.62
270.0,10.0,90.0,42.83,11.48,-186.94
270.0,-0.0,180.0,-44.75,1.27,-186.41
270.0,-0.0,170.0,-35.05,0.92,-186.35
270.0,-0.0,160.0,-25.4,1.14,-186.5
270.0,-0.0,150.0,-15.76,0.9,-186.4
270.0,-0.0,140.0,-5.93,0.97,-186.35
270.0,-0.0,130.0,3.61,1.27,-186.42
270.0,-0.0,120.0,13.49,1.19,-186.37
270.0,-0.0,110.0,23.37,1.25,-186.78
270.0,-0.0,100.0,33.09,1.57,-186.61
270.0,-0.0,90.0,42.83,1.47,-186.94
270.0,-10.0,180.0,-44.8,-8.68,-186.47
270.0,-10.0,170.0,-35.05,-8.89,-186.43
270.0,-10.0,160.0,-25.3,-8.55,-186.63
270.0,-10.0,150.0,-15.62,-8.75,-186.55
270.0,-10.0,140.0,-5.8,-8.54,-186.42
270.0,-10.0,130.0,3.73,-8.55,-186.53
270.0,-10.0,120.0,13.57,-8.38,-186.43
270.0,-10.0,110.0,23.46,-8.39,-186.82
270.0,-10.0,100.0,33.15,-8.21,-186.63
270.0,-10.0,90.0,42.9,-8.25,-186.97
270.0,-20.0,180.0,-44.9,-18.58,-186.57
270.0,-20.0,170.0,-35.12,-18.53,-186.53
270.0,-20.0,160.0,-25.25,-18.67,-186.77
270.0,-20.0,150.0,-15.72,-18.48,-186.54
270.0,-20.0,140.0,-5.83,-18.64,-186.43
270.0,-20.0,130.0,3.64,-18.37,-186.53
270.0,-20.0,120.0,13.48,-18.29,-186.38
270.0,-20.0,110.0,23.4,-18.33,-186.8
270.0,-20.0,100.0,33.14,-18.04,-186.65
270.0,-20.0,90.0,42.86,-18.15,-186.96
270.0,-30.0,180.0,-45.01,-28.71,-186.62
270.0,-30.0,170.0,-35.25,-28.47,-186.55
270.0,-30.0,160.0,-25.23,-28.51,-186.85
270.0,-30.0,150.0,-15.64,-28.36,-186.69
270.0,-30.0,140.0,-5.71,-28.08,-186.54
270.0,-30.0,130.0,3.96,-28.23,-186.73
270.0,-30.0,120.0,13.68,-28.01,-186.55
270.0,-30.0,110.0,23.53,-28.1,-186.85
270.0,-30.0,100.0,33.36,-27.78,-186.78
270.0,-30.0,90.0,43.11,-27.86,-187.1
270.0,-40.0,180.0,-45.03,-38.6,-186.86
270.0,-40.0,170.0,-35.08,-38.38,-186.82
270.0,-40.0,160.0,-25.04,-38.37,-187.15
270.0,-40.0,150.0,-15.33,-38.09,-186.9
270.0,-40.0,140.0,-5.63,-38.26,-186.62
270.0,-40.0,130.0,4.19,-37.85,-186.84
270.0,-40.0,120.0,13.75,-38.1,-186.53
270.0,-40.0,110.0,23.56,-37.86,-186.8
270.0,-40.0,100.0,33.38,-37.92,-186.77
270.0,-40.0,90.0,43.17,-37.63,-187.11
260.0,50.0,180.0,-45.35,50.23,-196.46
260.0,50.0,170.0,-35.57,49.79,-196.43
260.0,50.0,160.0,-25.51,49.91,-196.74
260.0,50.0,150.0,-15.86,49.65,-196.6
260.0,50.0,140.0,-6.01,50.08,-196.46
260.0,50.0,130.0,3.7,49.85,-196.41
260.0,50.0,120.0,13.42,50.17,-196.43
260.0,50.0,110.0,23.26,50.03,-196.63
260.0,50.0,100.0,33.11,50.26,-196.57
260.0,50.0,90.0,42.93,50.3,-196.96
260.0,40.0,180.0,-45.16,40.44,-196.47
260.0,40.0,170.0,-35.42,40.06,-196.31
260.0,40.0,160.0,-25.55,39.9,-196.57
260.0,40.0,150.0,-15.83,40.11,-196.5
260.0,40.0,140.0,-6.04,40.05,-196.27
260.0,40.0,130.0,3.59,40.14,-196.31
260.0,40.0,120.0,13.45,40.43,-196.32
260.0,40.0,110.0,23.22,40.44,-196.65
260.0,40.0,100.0,33.01,40.67,-196.55
260.0,40.0,90.0,42.81,40.5,-196.95
260.0,30.0,180.0,-45.09,30.62,-196.35
260.0,30.0,170.0,-35.26,30.15,-196.2
260.0,30.0,160.0,-25.54,30.4,-196.48
260.0,30.0,150.0,-15.78,30.27,-196.32
260.0,30.0,140.0,-6.16,30.5,-196.18
260.0,30.0,130.0,3.66,30.42,-196.24
260.0,30.0,120.0,13.44,30.77,-196.26
260.0,30.0,110.0,23.15,30.55,-196.53
260.0,30.0,100.0,32.99,30.9,-196.5
260.0,30.0,90.0,42.73,30.82,-196.82
260.0,20.0,180.0,-44.87,20.89,-196.33
260.0,20.0,170.0,-35.14,20.79,-196.21
260.0,20.0,160.0,-25.38,20.69,-196.45
260.0,20.0,150.0,-15.71,20.71,-196.28
260.0,20.0,140.0,-6.07,20.74,-196.12
260.0,20.0,130.0,3.78,20.86,-196.29
260.0,20.0,120.0,13.45,21.15,-196.22
260.0,20.0,110.0,23.2,21.12,-196.49
260.0,20.0,100.0,33.02,21.36,-196.5
260.0,20.0,90.0,42.78,21.29,-196.73
260.0,10.0,180.0,-44.66,11.41,-196.43
260.0,10.0,170.0,-35.01,10.99,-196.21
260.0,10.0,160.0,-25.26,11.01,-196.45
260.0,10.0,150.0,-15.64,11.28,-196.23
260.0,10.0,140.0,-5.99,11.22,-196.16
260.0,10.0,130.0,3.82,11.18,-196.19
260.0,10.0,120.0,13.48,11.52,-196.18
260.0,10.0,110.0,23.21,11.4,-196.47
260.0,10.0,100.0,33.05,11.72,-196.48
260.0,10.0,90.0,42.83,11.62,-196.75
260.0,-0.0,180.0,-44.57,1.32,-196.6
260.0,-0.0,170.0,-34.96,1.43,-196.31
260.0,-0.0,160.0,-25.18,1.23,-196.45
260.0,-0.0,150.0,-15.59,1.27,-196.35
260.0,-0.0,140.0,-5.92,1.52,-196.19
260.0,-0.0,130.0,3.83,1.41,-196.26
260.0,-0.0,120.0,13.5,1.71,-196.21
260.0,-0.0,110.0,23.22,1.53,-196.51
260.0,-0.0,100.0,33.06,1.88,-196.5
260.0,-0.0,90.0,42.88,1.8,-196.74
260.0,-10.0,180.0,-44.62,-8.28,-196.58
260.0,-10.0,170.0,-34.92,-8.48,-196.4
260.0,-10.0,160.0,-25.13,-8.4,-196.62
260.0,-10.0,150.0,-15.56,-8.46,-196.33
260.0,-10.0,140.0,-5.94,-8.2,-196.22
260.0,-10.0,130.0,3.87,-8.38,-196.47
260.0,-10.0,120.0,13.52,-8.09,-196.23
260.0,-10.0,110.0,23.27,-8.13,-196.54
260.0,-10.0,100.0,33.08,-8.09,-196.49
260.0,-10.0,90.0,42.89,-7.75,-196.78
260.0,-20.0,180.0,-44.75,-18.14,-196.67
260.0,-20.0,170.0,-34.87,-18.4,-196.57
260.0,-20.0,160.0,-25.12,-18.03,-196.77
260.0,-20.0,150.0,-15.47,-18.26,-196.45
260.0,-20.0,140.0,-5.84,-18.15,-196.27
260.0,-20.0,130.0,3.97,-17.88,-196.37
260.0,-20.0,120.0,13.62,-18.1,-196.3
260.0,-20.0,110.0,23.34,-17.8,-196.56
260.0,-20.0,100.0,33.12,-17.79,-196.54
260.0,-20.0,90.0,42.88,-17.55,-196.81
260.0,-30.0,180.0,-44.83,-28.17,-196.77
260.0,-30.0,170.0,-34.91,-28.28,-196.67
260.0,-30.0,160.0,-25.13,-28.14,-196.85
260.0,-30.0,150.0,-15.38,-27.88,-196.65
260.0,-30.0,140.0,-5.77,-28.08,-196.38
260.0,-30.0,130.0,3.98,-27.77,-196.6
260.0,-30.0,120.0,13.74,-27.91,-196.36
260.0,-30.0,110.0,23.41,-27.67,-196.59
260.0,-30.0,100.0,33.16,-27.66,-196.56
260.0,-30.0,90.0,42.86,-27.41,-196.82
260.0,-40.0,180.0,-44.9,-38.25,-196.92
260.0,-40.0,170.0,-34.98,-38.21,-196.79
260.0,-40.0,160.0,-25.06,-38.18,-196.96
260.0,-40.0,150.0,-15.3,-37.9,-196.77
260.0,-40.0,140.0,-5.57,-37.84,-196.48
260.0,-40.0,130.0,4.04,-37.98,-196.44
260.0,-40.0,120.0,13.81,-37.62,-196.35
260.0,-40.0,110.0,23.56,-37.82,-196.69
260.0,-40.0,100.0,33.23,-37.71,-196.5
260.0,-40.0,90.0,43.0,-37.4,-196.9
250.0,50.0,180.0,-45.44,50.2,-206.45
250.0,50.0,170.0,-35.42,49.97,-206.46
250.0,50.0,160.0,-25.66,49.79,-206.56
250.0,50.0,150.0,-15.81,50.03,-206.43
250.0,50.0,140.0,-6.2,49.9,-206.27
250.0,50.0,130.0,3.59,50.15,-206.33
250.0,50.0,120.0,13.44,50.04,-206.36
250.0,50.0,110.0,23.13,50.29,-206.62
250.0,50.0,100.0,32.89,50.28,-206.49
250.0,50.0,90.0,42.62,50.61,-206.65
250.0,40.0,180.0,-45.15,40.66,-206.54
250.0,40.0,170.0,-35.4,40.26,-206.28
250.0,40.0,160.0,-25.52,40.38,-206.53
250.0,40.0,150.0,-15.86,40.21,-206.24
250.0,40.0,140.0,-6.17,40.48,-206.24
250.0,40.0,130.0,3.64,40.38,-206.25
250.0,40.0,120.0,13.3,40.43,-206.21
250.0,40.0,110.0,23.01,40.54,-206.45
250.0,40.0,100.0,32.8,40.75,-206.39
250.0,40.0,90.0,42.63,40.98,-206.63
250.0,30.0,180.0,-44.91,30.67,-206.48
250.0,30.0,170.0,-35.29,30.71,-206.12
250.0,30.0,160.0,-25.42,30.36,-206.36
250.0,30.0,150.0,-15.86,30.64,-206.14
250.0,30.0,140.0,-6.1,30.48,-206.23
250.0,30.0,130.0,3.63,30.87,-206.17
250.0,30.0,120.0,13.23,30.71,-206.1
250.0,30.0,110.0,23.07,31.01,-206.48
250.0,30.0,100.0,32.85,30.96,-206.38
250.0,30.0,90.0,42.7,31.26,-206.74
250.0,20.0,180.0,-44.73,21.1,-206.47
