robot_x,robot_y,robot_z,aurora_x,aurora_y,aurora_z
250.0,-30.0,145.0,195.20306929447443,187.85208574676247,90.49395646786965
250.0,-30.0,155.0,201.99088271029143,188.99653130518695,97.74763370054669
250.0,-30.0,165.0,208.77869612610846,190.1409768636114,105.00131093322372
250.0,-30.0,175.0,215.56650954192546,191.28542242203588,112.25498816590073
250.0,-20.0,75.0,140.85591489616633,184.4453558915574,45.38540960034007
250.0,-20.0,85.0,147.64372831198332,185.58980144998188,52.63908683301709
250.0,-20.0,95.0,154.43154172780035,186.73424700840636,59.89276406569411
250.0,-20.0,105.0,161.21935514361738,187.8786925668308,67.14644129837114
250.0,-20.0,115.0,168.00716855943438,189.0231381252553,74.40011853104816
250.0,-20.0,125.0,174.79498197525137,190.16758368367977,81.65379576372518
250.0,-20.0,135.0,181.5827953910684,191.31202924210422,88.90747299640222
250.0,-20.0,145.0,188.37060880688543,192.4564748005287,96.16115022907924
250.0,-20.0,155.0,195.15842222270243,193.60092035895318,103.41482746175626
250.0,-20.0,165.0,201.94623563851945,194.74536591737763,110.6685046944333
250.0,-20.0,175.0,208.73404905433645,195.8898114758021,117.92218192711032
250.0,-10.0,75.0,134.02345440857732,189.04974494532365,51.05260336154965
250.0,-10.0,85.0,140.81126782439435,190.19419050374813,58.30628059422667
250.0,-10.0,95.0,147.59908124021138,191.3386360621726,65.55995782690368
250.0,-10.0,105.0,154.3868946560284,192.48308162059706,72.81363505958072
250.0,-10.0,115.0,161.1747080718454,193.62752717902154,80.06731229225775
250.0,-10.0,125.0,167.9625214876624,194.77197273744602,87.32098952493476
250.0,-10.0,135.0,174.75033490347943,195.91641829587047,94.5746667576118
250.0,-10.0,145.0,181.53814831929645,197.06086385429495,101.82834399028883
250.0,-10.0,155.0,188.32596173511345,198.20530941271943,109.08202122296584
250.0,-10.0,165.0,195.11377515093048,199.34975497114388,116.33569845564287
250.0,-10.0,175.0,201.90158856674748,200.49420052956836,123.5893756883199
250.0,0.0,75.0,127.19099392098835,193.65413399908988,56.71979712275923
250.0,0.0,85.0,133.97880733680535,194.79857955751436,63.97347435543625
250.0,0.0,95.0,140.76662075262237,195.94302511593884,71.22715158811327
250.0,0.0,105.0,147.5544341684394,197.0874706743633,78.48082882079031
250.0,0.0,115.0,154.3422475842564,198.23191623278777,85.73450605346733
250.0,0.0,125.0,161.1300610000734,199.37636179121225,92.98818328614435
250.0,0.0,135.0,167.91787441589042,200.5208073496367,100.24186051882138
250.0,0.0,145.0,174.70568783170745,201.66525290806118,107.4955377514984
250.0,0.0,155.0,181.49350124752445,202.80969846648566,114.74921498417542
250.0,0.0,165.0,188.28131466334148,203.9541440249101,122.00289221685246
250.0,0.0,175.0,195.06912807915847,205.0985895833346,129.25656944952948
250.0,10.0,75.0,120.35853343339936,198.2585230528561,62.386990883968814
250.0,10.0,85.0,127.14634684921636,199.40296861128058,69.64066811664583
250.0,10.0,95.0,133.93416026503337,200.54741416970506,76.89434534932286
250.0,10.0,105.0,140.7219736808504,201.69185972812951,84.1480225819999
250.0,10.0,115.0,147.5097870966674,202.836305286554,91.4016998146769
250.0,10.0,125.0,154.2976005124844,203.98075084497847,98.65537704735394
250.0,10.0,135.0,161.08541392830142,205.12519640340292,105.90905428003097
250.0,10.0,145.0,167.87322734411845,206.2696419618274,113.16273151270798
250.0,10.0,155.0,174.66104075993545,207.41408752025188,120.41640874538501
250.0,10.0,165.0,181.44885417575247,208.55853307867633,127.67008597806205
250.0,10.0,175.0,188.23666759156947,209.7029786371008,134.92376321073905
250.0,20.0,75.0,113.52607294581036,202.86291210662236,68.0541846451784
250.0,20.0,85.0,120.31388636162735,204.00735766504684,75.30786187785542
250.0,20.0,95.0,127.10169977744438,205.15180322347132,82.56153911053244
250.0,20.0,105.0,133.8895131932614,206.29624878189577,89.81521634320947
250.0,20.0,115.0,140.67732660907842,207.44069434032025,97.06889357588649
250.0,20.0,125.0,147.46514002489542,208.58513989874473,104.32257080856351
250.0,20.0,135.0,154.25295344071245,209.72958545716918,111.57624804124055
250.0,20.0,145.0,161.04076685652947,210.87403101559366,118.82992527391757
250.0,20.0,155.0,167.82858027234647,212.01847657401814,126.08360250659459
250.0,20.0,165.0,174.6163936881635,213.1629221324426,133.33727973927162
250.0,20.0,175.0,181.4042071039805,214.30736769086707,140.59095697194863
250.0,30.0,75.0,106.69361245822137,207.4673011603886,73.72137840638797
250.0,30.0,85.0,113.48142587403837,208.61174671881307,80.975055639065
250.0,30.0,95.0,120.26923928985539,209.75619227723755,88.22873287174201
250.0,30.0,105.0,127.05705270567242,210.900637835662,95.48241010441905
250.0,30.0,115.0,133.84486612148942,212.04508339408648,102.73608733709608
250.0,30.0,125.0,140.63267953730642,213.18952895251095,109.98976456977309
250.0,30.0,135.0,147.42049295312344,214.3339745109354,117.24344180245012
250.0,30.0,145.0,154.20830636894047,215.47842006935988,124.49711903512716
250.0,30.0,155.0,160.99611978475747,216.62286562778436,131.75079626780416
250.0,30.0,165.0,167.7839332005745,217.76731118620881,139.0044735004812
250.0,30.0,175.0,174.5717466163915,218.9117567446333,146.25815073315823
250.0,40.0,75.0,99.86115197063236,212.0716902141548,79.38857216759756
250.0,40.0,85.0,106.64896538644936,213.2161357725793,86.64224940027458
250.0,40.0,95.0,113.43677880226639,214.36058133100377,93.8959266329516
250.0,40.0,105.0,120.22459221808342,215.50502688942822,101.14960386562863
250.0,40.0,115.0,127.01240563390041,216.6494724478527,108.40328109830565
250.0,40.0,125.0,133.8002190497174,217.79391800627718,115.65695833098268
250.0,40.0,135.0,140.58803246553444,218.93836356470163,122.91063556365971
250.0,40.0,145.0,147.37584588135147,220.0828091231261,130.16431279633673
250.0,40.0,155.0,154.16365929716846,221.22725468155062,137.41799002901377
250.0,40.0,165.0,160.9514727129855,222.37170023997504,144.6716672616908
250.0,40.0,175.0,167.7392861288025,223.51614579839952,151.9253444943678
250.0,50.0,75.0,93.02869148304339,216.67607926792107,85.05576592880713
250.0,50.0,85.0,99.81650489886039,217.82052482634555,92.30944316148415
250.0,50.0,95.0,106.60431831467741,218.96497038477003,99.56312039416117
250.0,50.0,105.0,113.39213173049444,220.10941594319448,106.81679762683821
250.0,50.0,115.0,120.17994514631144,221.25386150161893,114.07047485951523
250.0,50.0,125.0,126.96775856212844,222.3983070600434,121.32415209219225
250.0,50.0,135.0,133.75557197794546,223.5427526184679,128.5778293248693
250.0,50.0,145.0,140.5433853937625,224.68719817689237,135.8315065575463
250.0,50.0,155.0,147.3311988095795,225.83164373531685,143.0851837902233
250.0,50.0,165.0,154.11901222539652,226.97608929374127,150.33886102290035
250.0,50.0,175.0,160.90682564121352,228.12053485216575,157.59253825557738
260.0,-50.0,75.0,164.04459209102774,179.43502042269495,24.476517031818588
260.0,-50.0,85.0,170.83240550684474,180.57946598111943,31.73019426449561
260.0,-50.0,95.0,177.62021892266176,181.7239115395439,38.98387149717263
260.0,-50.0,105.0,184.4080323384788,182.86835709796836,46.237548729849664
260.0,-50.0,115.0,191.1958457542958,184.01280265639284,53.491225962526684
260.0,-50.0,125.0,197.9836591701128,185.15724821481732,60.744903195203705
260.0,-50.0,135.0,204.7714725859298,186.30169377324177,67.99858042788074
260.0,-50.0,145.0,211.55928600174684,187.44613933166625,75.25225766055776
260.0,-50.0,155.0,218.34709941756384,188.59058489009072,82.50593489323478
260.0,-50.0,165.0,225.13491283338087,189.73503044851518,89.75961212591181
260.0,-50.0,175.0,231.92272624919786,190.87947600693965,97.01328935858884
260.0,-40.0,75.0,157.21213160343876,184.0394094764612,30.143710793028163
260.0,-40.0,85.0,163.99994501925576,185.18385503488568,37.39738802570518
260.0,-40.0,95.0,170.7877584350728,186.32830059331016,44.651065258382204
260.0,-40.0,105.0,177.57557185088982,187.4727461517346,51.90474249105924
260.0,-40.0,115.0,184.3633852667068,188.6171917101591,59.15841972373626
260.0,-40.0,125.0,191.1511986825238,189.76163726858357,66.41209695641328
260.0,-40.0,135.0,197.93901209834084,190.90608282700802,73.66577418909031
260.0,-40.0,145.0,204.72682551415787,192.0505283854325,80.91945142176733
260.0,-40.0,155.0,211.51463892997486,193.19497394385698,88.17312865444435
260.0,-40.0,165.0,218.3024523457919,194.33941950228143,95.42680588712139
260.0,-40.0,175.0,225.0902657616089,195.4838650607059,102.68048311979841
260.0,-30.0,75.0,150.37967111584976,188.64379853022743,35.81090455423774
260.0,-30.0,85.0,157.16748453166676,189.7882440886519,43.064581786914765
260.0,-30.0,95.0,163.95529794748379,190.9326896470764,50.318259019591785
260.0,-30.0,105.0,170.7431113633008,192.07713520550084,57.57193625226882
260.0,-30.0,115.0,177.5309247791178,193.22158076392532,64.82561348494585
260.0,-30.0,125.0,184.3187381949348,194.3660263223498,72.07929071762285
260.0,-30.0,135.0,191.10655161075184,195.51047188077425,79.33296795029989
260.0,-30.0,145.0,197.89436502656886,196.65491743919873,86.58664518297692
260.0,-30.0,155.0,204.68217844238586,197.7993629976232,93.84032241565393
260.0,-30.0,165.0,211.4699918582029,198.94380855604766,101.09399964833096
260.0,-30.0,175.0,218.2578052740199,200.08825411447214,108.347676881008
260.0,-20.0,75.0,143.54721062826076,193.24818758399365,41.478098315447326
260.0,-20.0,85.0,150.33502404407776,194.39263314241813,48.73177554812435
260.0,-20.0,95.0,157.12283745989478,195.5370787008426,55.98545278080137
260.0,-20.0,105.0,163.9106508757118,196.68152425926706,63.2391300134784
260.0,-20.0,115.0,170.6984642915288,197.82596981769154,70.49280724615542
260.0,-20.0,125.0,177.4862777073458,198.97041537611602,77.74648447883244
260.0,-20.0,135.0,184.27409112316283,200.11486093454047,85.00016171150948
260.0,-20.0,145.0,191.06190453897986,201.25930649296495,92.2538389441865
260.0,-20.0,155.0,197.84971795479686,202.40375205138943,99.50751617686352
260.0,-20.0,165.0,204.63753137061389,203.54819760981388,106.76119340954055
260.0,-20.0,175.0,211.42534478643088,204.69264316823836,114.01487064221757
260.0,-10.0,75.0,136.71475014067175,197.8525766377599,47.14529207665691
260.0,-10.0,85.0,143.50256355648878,198.9970221961844,54.39896930933393
260.0,-10.0,95.0,150.2903769723058,200.14146775460887,61.65264654201095
260.0,-10.0,105.0,157.07819038812283,201.28591331303332,68.90632377468799
260.0,-10.0,115.0,163.86600380393983,202.4303588714578,76.160001007365
260.0,-10.0,125.0,170.65381721975683,203.57480442988228,83.41367824004203
260.0,-10.0,135.0,177.44163063557386,204.71924998830673,90.66735547271907
260.0,-10.0,145.0,184.22944405139089,205.8636955467312,97.92103270539607
260.0,-10.0,155.0,191.01725746720788,207.0081411051557,105.17470993807311
260.0,-10.0,165.0,197.8050708830249,208.15258666358014,112.42838717075014
260.0,-10.0,175.0,204.5928842988419,209.29703222200462,119.68206440342715
260.0,0.0,75.0,129.88228965308278,202.45696569152614,52.81248583786649
260.0,0.0,85.0,136.67010306889978,203.60141124995062,60.06616307054351
260.0,0.0,95.0,143.4579164847168,204.7458568083751,67.31984030322053
260.0,0.0,105.0,150.24572990053383,205.89030236679955,74.57351753589757
260.0,0.0,115.0,157.03354331635083,207.03474792522402,81.82719476857459
260.0,0.0,125.0,163.82135673216783,208.1791934836485,89.0808720012516
260.0,0.0,135.0,170.60917014798486,209.32363904207295,96.33454923392864
260.0,0.0,145.0,177.39698356380188,210.46808460049743,103.58822646660566
260.0,0.0,155.0,184.18479697961888,211.6125301589219,110.84190369928268
260.0,0.0,165.0,190.9726103954359,212.75697571734636,118.09558093195972
260.0,0.0,175.0,197.7604238112529,213.90142127577084,125.34925816463674
260.0,10.0,75.0,123.04982916549379,207.06135474529236,58.47967959907607
260.0,10.0,85.0,129.83764258131077,208.20580030371684,65.7333568317531
260.0,10.0,95.0,136.6254559971278,209.35024586214132,72.9870340644301
260.0,10.0,105.0,143.41326941294483,210.49469142056577,80.24071129710714
260.0,10.0,115.0,150.20108282876183,211.63913697899025,87.49438852978417
260.0,10.0,125.0,156.98889624457883,212.78358253741473,94.74806576246118
260.0,10.0,135.0,163.77670966039585,213.92802809583918,102.00174299513822
260.0,10.0,145.0,170.56452307621288,215.07247365426366,109.25542022781525
260.0,10.0,155.0,177.35233649202988,216.21691921268814,116.50909746049226
260.0,10.0,165.0,184.1401499078469,217.3613647711126,123.76277469316929
260.0,10.0,175.0,190.9279633236639,218.50581032953707,131.01645192584633
260.0,20.0,75.0,116.21736867790479,211.66574379905862,64.14687336028565
260.0,20.0,85.0,123.00518209372179,212.8101893574831,71.40055059296267
260.0,20.0,95.0,129.7929955095388,213.95463491590758,78.6542278256397
260.0,20.0,105.0,136.58080892535583,215.09908047433203,85.90790505831673
260.0,20.0,115.0,143.36862234117285,216.2435260327565,93.16158229099375
260.0,20.0,125.0,150.15643575698985,217.38797159118099,100.41525952367077
260.0,20.0,135.0,156.94424917280688,218.53241714960544,107.6689367563478
260.0,20.0,145.0,163.7320625886239,219.67686270802992,114.92261398902482
260.0,20.0,155.0,170.5198760044409,220.8213082664544,122.17629122170185
260.0,20.0,165.0,177.30768942025793,221.96575382487885,129.42996845437887
260.0,20.0,175.0,184.09550283607493,223.11019938330332,136.6836456870559
260.0,30.0,75.0,109.3849081903158,216.27013285282484,69.81406712149524
260.0,30.0,85.0,116.1727216061328,217.41457841124932,77.06774435417225
260.0,30.0,95.0,122.96053502194982,218.5590239696738,84.32142158684928
260.0,30.0,105.0,129.74834843776685,219.70346952809825,91.57509881952632
260.0,30.0,115.0,136.53616185358385,220.84791508652273,98.82877605220332
260.0,30.0,125.0,143.32397526940085,221.9923606449472,106.08245328488036
260.0,30.0,135.0,150.11178868521787,223.13680620337163,113.3361305175574
260.0,30.0,145.0,156.8996021010349,224.28125176179617,120.5898077502344
260.0,30.0,155.0,163.6874155168519,225.4256973202206,127.84348498291143
260.0,30.0,165.0,170.47522893266893,226.57014287864507,135.09716221558847
260.0,30.0,175.0,177.26304234848593,227.71458843706955,142.35083944826548
260.0,40.0,75.0,102.5524477027268,220.87452190659107,75.48126088270482
260.0,40.0,85.0,109.3402611185438,222.01896746501558,82.73493811538184
260.0,40.0,95.0,116.12807453436082,223.16341302344006,89.98861534805886
260.0,40.0,105.0,122.91588795017785,224.30785858186448,97.24229258073589
260.0,40.0,115.0,129.70370136599485,225.45230414028896,104.49596981341291
260.0,40.0,125.0,136.49151478181184,226.59674969871344,111.74964704608993
260.0,40.0,135.0,143.27932819762887,227.74119525713792,119.00332427876697
260.0,40.0,145.0,150.0671416134459,228.8856408155624,126.25700151144399
260.0,40.0,155.0,156.8549550292629,230.03008637398688,133.510678744121
260.0,40.0,165.0,163.64276844507992,231.1745319324113,140.76435597679804
260.0,40.0,175.0,170.43058186089692,232.31897749083578,148.01803320947505
260.0,50.0,75.0,95.71998721513782,225.47891096035733,81.14845464391439
260.0,50.0,85.0,102.50780063095482,226.6233565187818,88.40213187659141
260.0,50.0,95.0,109.29561404677185,227.76780207720628,95.65580910926843
260.0,50.0,105.0,116.08342746258887,228.9122476356307,102.90948634194547
260.0,50.0,115.0,122.87124087840587,230.05669319405519,110.16316357462249
260.0,50.0,125.0,129.65905429422287,231.20113875247966,117.41684080729951
260.0,50.0,135.0,136.4468677100399,232.34558431090414,124.67051803997654
260.0,50.0,145.0,143.23468112585692,233.49002986932862,131.92419527265358
260.0,50.0,155.0,150.02249454167392,234.6344754277531,139.17787250533058
260.0,50.0,165.0,156.81030795749095,235.77892098617752,146.43154973800762
260.0,50.0,175.0,163.59812137330795,236.923366544602,153.68522697068465
270.0,-50.0,75.0,166.73588782312217,188.2378521151312,20.56920574692586
270.0,-50.0,85.0,173.52370123893917,189.38229767355568,27.82288297960288
270.0,-50.0,95.0,180.3115146547562,190.52674323198016,35.0765602122799
270.0,-50.0,105.0,187.09932807057322,191.6711887904046,42.330237444956936
270.0,-50.0,115.0,193.88714148639022,192.8156343488291,49.583914677633956
270.0,-50.0,125.0,200.67495490220722,193.96007990725357,56.83759191031098
270.0,-50.0,135.0,207.46276831802425,195.10452546567802,64.09126914298801
270.0,-50.0,145.0,214.25058173384127,196.2489710241025,71.34494637566503
270.0,-50.0,155.0,221.03839514965827,197.39341658252698,78.59862360834205
270.0,-50.0,165.0,227.8262085654753,198.53786214095146,85.85230084101909
270.0,-50.0,175.0,234.6140219812923,199.68230769937594,93.10597807369611
270.0,-40.0,75.0,159.9034273355332,192.84224116889746,26.236399508135435
270.0,-40.0,85.0,166.6912407513502,193.98668672732194,33.490076740812455
270.0,-40.0,95.0,173.47905416716722,195.13113228574642,40.743753973489476
270.0,-40.0,105.0,180.26686758298425,196.27557784417087,47.99743120616651
270.0,-40.0,115.0,187.05468099880125,197.42002340259535,55.25110843884353
270.0,-40.0,125.0,193.84249441461824,198.56446896101983,62.50478567152055
270.0,-40.0,135.0,200.63030783043527,199.70891451944428,69.75846290419759
270.0,-40.0,145.0,207.4181212462523,200.85336007786876,77.0121401368746
270.0,-40.0,155.0,214.2059346620693,201.99780563629324,84.26581736955163
270.0,-40.0,165.0,220.99374807788632,203.14225119471772,91.51949460222866
270.0,-40.0,175.0,227.78156149370332,204.2866967531422,98.77317183490568
270.0,-30.0,75.0,153.0709668479442,197.44663022266369,31.90359326934501
270.0,-30.0,85.0,159.8587802637612,198.59107578108816,39.15727050202204
270.0,-30.0,95.0,166.64659367957822,199.73552133951264,46.41094773469906
270.0,-30.0,105.0,173.43440709539524,200.8799668979371,53.66462496737609
270.0,-30.0,115.0,180.22222051121224,202.02441245636157,60.91830220005311
270.0,-30.0,125.0,187.01003392702924,203.16885801478605,68.17197943273013
270.0,-30.0,135.0,193.79784734284627,204.3133035732105,75.42565666540716
270.0,-30.0,145.0,200.5856607586633,205.45774913163498,82.6793338980842
270.0,-30.0,155.0,207.3734741744803,206.60219469005946,89.9330111307612
270.0,-30.0,165.0,214.16128759029732,207.74664024848394,97.18668836343824
270.0,-30.0,175.0,220.94910100611432,208.89108580690842,104.44036559611527
270.0,-20.0,75.0,146.2385063603552,202.0510192764299,37.5707870305546
270.0,-20.0,85.0,153.0263197761722,203.1954648348544,44.82446426323162
270.0,-20.0,95.0,159.8141331919892,204.33991039327887,52.07814149590864
270.0,-20.0,105.0,166.60194660780624,205.48435595170332,59.331818728585674
270.0,-20.0,115.0,173.38976002362324,206.6288015101278,66.5854959612627
270.0,-20.0,125.0,180.17757343944024,207.77324706855228,73.83917319393971
270.0,-20.0,135.0,186.96538685525726,208.91769262697673,81.09285042661675
270.0,-20.0,145.0,193.7532002710743,210.0621381854012,88.34652765929377
270.0,-20.0,155.0,200.5410136868913,211.2065837438257,95.60020489197079
270.0,-20.0,165.0,207.32882710270832,212.35102930225017,102.85388212464782
270.0,-20.0,175.0,214.11664051852532,213.49547486067465,110.10755935732485
270.0,-10.0,75.0,139.4060458727662,206.65540833019617,43.23798079176418
270.0,-10.0,85.0,146.1938592885832,207.79985388862065,50.4916580244412
270.0,-10.0,95.0,152.98167270440024,208.94429944704513,57.74533525711822
270.0,-10.0,105.0,159.76948612021727,210.08874500546958,64.99901248979526
270.0,-10.0,115.0,166.55729953603426,211.23319056389406,72.25268972247227
270.0,-10.0,125.0,173.34511295185126,212.37763612231853,79.5063669551493
270.0,-10.0,135.0,180.1329263676683,213.52208168074299,86.76004418782634
270.0,-10.0,145.0,186.92073978348532,214.66652723916746,94.01372142050334
270.0,-10.0,155.0,193.70855319930232,215.81097279759194,101.26739865318038
270.0,-10.0,165.0,200.49636661511934,216.95541835601642,108.52107588585741
270.0,-10.0,175.0,207.28418003093634,218.0998639144409,115.77475311853442
270.0,0.0,75.0,132.5735853851772,211.2597973839624,48.90517455297376
270.0,0.0,85.0,139.3613988009942,212.40424294238687,56.15885178565078
270.0,0.0,95.0,146.14921221681124,213.54868850081135,63.4125290183278
270.0,0.0,105.0,152.93702563262826,214.6931340592358,70.66620625100484
270.0,0.0,115.0,159.72483904844526,215.83757961766028,77.91988348368186
270.0,0.0,125.0,166.51265246426226,216.98202517608476,85.17356071635888
270.0,0.0,135.0,173.3004658800793,218.1264707345092,92.42723794903591
270.0,0.0,145.0,180.0882792958963,219.2709162929337,99.68091518171293
270.0,0.0,155.0,186.8760927117133,220.41536185135817,106.93459241438995
270.0,0.0,165.0,193.66390612753034,221.55980740978265,114.18826964706699
270.0,0.0,175.0,200.45171954334734,222.70425296820713,121.44194687974401
270.0,10.0,75.0,125.74112489758822,215.86418643772862,54.57236831418334
270.0,10.0,85.0,132.5289383134052,217.0086319961531,61.826045546860364
270.0,10.0,95.0,139.31675172922223,218.15307755457758,69.07972277953738
270.0,10.0,105.0,146.10456514503926,219.29752311300203,76.33340001221441
270.0,10.0,115.0,152.89237856085626,220.4419686714265,83.58707724489145
270.0,10.0,125.0,159.68019197667326,221.58641422985102,90.84075447756845
270.0,10.0,135.0,166.46800539249028,222.73085978827544,98.09443171024549
270.0,10.0,145.0,173.2558188083073,223.87530534669992,105.34810894292252
270.0,10.0,155.0,180.0436322241243,225.0197509051244,112.60178617559953
270.0,10.0,165.0,186.83144563994134,226.16419646354888,119.85546340827656
270.0,10.0,175.0,193.61925905575833,227.30864202197336,127.1091406409536
270.0,20.0,75.0,118.90866440999922,220.46857549149487,60.239562075392925
270.0,20.0,85.0,125.69647782581622,221.61302104991933,67.49323930806995
270.0,20.0,95.0,132.48429124163323,222.7574666083438,74.74691654074697
270.0,20.0,105.0,139.27210465745029,223.90191216676828,82.000593773424
270.0,20.0,115.0,146.05991807326728,225.04635772519276,89.25427100610102
270.0,20.0,125.0,152.84773148908428,226.19080328361724,96.50794823877804
270.0,20.0,135.0,159.6355449049013,227.33524884204166,103.76162547145508
270.0,20.0,145.0,166.42335832071834,228.47969440046614,111.0153027041321
270.0,20.0,155.0,173.21117173653533,229.62413995889062,118.26897993680912
270.0,20.0,165.0,179.99898515235236,230.7685855173151,125.52265716948615
270.0,20.0,175.0,186.78679856816936,231.91303107573958,132.77633440216317
270.0,30.0,75.0,112.07620392241023,225.07296454526113,65.90675583660251
270.0,30.0,85.0,118.86401733822723,226.21741010368555,73.16043306927952
270.0,30.0,95.0,125.65183075404425,227.3618556621101,80.41411030195655
270.0,30.0,105.0,132.43964416986128,228.5063012205345,87.66778753463359
270.0,30.0,115.0,139.22745758567828,229.650746778959,94.9214647673106
270.0,30.0,125.0,146.01527100149528,230.79519233738347,102.17514199998763
270.0,30.0,135.0,152.8030844173123,231.9396378958079,109.42881923266467
270.0,30.0,145.0,159.59089783312933,233.08408345423243,116.68249646534167
270.0,30.0,155.0,166.37871124894633,234.22852901265685,123.9361736980187
270.0,30.0,165.0,173.16652466476336,235.3729745710814,131.18985093069574
270.0,30.0,175.0,179.95433808058036,236.5174201295058,138.44352816337275
270.0,40.0,75.0,105.24374343482123,229.67735359902736,71.57394959781209
270.0,40.0,85.0,112.03155685063822,230.82179915745184,78.82762683048911
270.0,40.0,95.0,118.81937026645525,231.96624471587631,86.08130406316613
270.0,40.0,105.0,125.60718368227228,233.11069027430074,93.33498129584316
270.0,40.0,115.0,132.39499709808928,234.25513583272522,100.58865852852018
270.0,40.0,125.0,139.18281051390628,235.3995813911497,107.8423357611972
270.0,40.0,135.0,145.9706239297233,236.54402694957417,115.09601299387424
270.0,40.0,145.0,152.75843734554033,237.68847250799865,122.34969022655126
270.0,40.0,155.0,159.54625076135733,238.83291806642313,129.60336745922828
270.0,40.0,165.0,166.33406417717435,239.9773636248476,136.85704469190532
270.0,40.0,175.0,173.12187759299135,241.1218091832721,144.11072192458232
270.0,50.0,75.0,98.41128294723225,234.28174265279358,77.24114335902166
270.0,50.0,85.0,105.19909636304925,235.42618821121806,84.49482059169868
270.0,50.0,95.0,111.98690977886628,236.57063376964254,91.7484978243757
270.0,50.0,105.0,118.7747231946833,237.71507932806696,99.00217505705274
270.0,50.0,115.0,125.5625366105003,238.85952488649144,106.25585228972976
270.0,50.0,125.0,132.3503500263173,240.00397044491592,113.50952952240678
270.0,50.0,135.0,139.13816344213433,241.1484160033404,120.76320675508381
270.0,50.0,145.0,145.92597685795135,242.29286156176488,128.01688398776085
270.0,50.0,155.0,152.71379027376835,243.43730712018936,135.27056122043786
270.0,50.0,165.0,159.50160368958538,244.58175267861384,142.5242384531149
270.0,50.0,175.0,166.28941710540238,245.72619823703832,149.77791568579192
280.0,-50.0,75.0,169.42718355521657,197.04068380756746,16.661894462033118
280.0,-50.0,85.0,176.2149969710336,198.18512936599194,23.915571694710138
280.0,-50.0,95.0,183.00281038685063,199.32957492441642,31.16924892738716
280.0,-50.0,105.0,189.79062380266762,200.4740204828409,38.42292616006419
280.0,-50.0,115.0,196.57843721848462,201.61846604126538,45.676603392741214
280.0,-50.0,125.0,203.36625063430165,202.7629115996898,52.930280625418234
280.0,-50.0,135.0,210.15406405011868,203.90735715811428,60.18395785809527
280.0,-50.0,145.0,216.94187746593568,205.05180271653876,67.43763509077229
280.0,-50.0,155.0,223.72969088175267,206.19624827496324,74.69131232344931
280.0,-50.0,165.0,230.5175042975697,207.34069383338772,81.94498955612634
280.0,-50.0,175.0,237.30531771338673,208.4851393918122,89.19866678880337
280.0,-40.0,75.0,162.5947230676276,201.64507286133372,22.329088223242692
280.0,-40.0,85.0,169.38253648344462,202.7895184197582,29.582765455919713
280.0,-40.0,95.0,176.17034989926165,203.93396397818267,36.83644268859673
280.0,-40.0,105.0,182.95816331507865,205.07840953660715,44.09011992127377
280.0,-40.0,115.0,189.74597673089565,206.22285509503163,51.34379715395079
280.0,-40.0,125.0,196.53379014671268,207.36730065345606,58.59747438662781
280.0,-40.0,135.0,203.3216035625297,208.51174621188053,65.85115161930484
280.0,-40.0,145.0,210.1094169783467,209.656191770305,73.10482885198186
