robot_x,robot_y,robot_z,aurora_x,aurora_y,aurora_z
250.0,-30.0,135.0,74.36349797254255,250.01607541780209,-116.56342566160087
250.0,-30.0,145.0,77.78369940579924,257.2145385217316,-110.52319792605033
250.0,-30.0,155.0,81.20390083905593,264.41300162566114,-104.4829701904998
250.0,-30.0,165.0,84.62410227231263,271.6114647295907,-98.44274245494925
250.0,-30.0,175.0,88.0443037055693,278.80992783352025,-92.40251471939872
250.0,-20.0,75.0,44.445363165143355,209.44532309651865,-150.60632897097454
250.0,-20.0,85.0,47.86556459840004,216.6437862004482,-144.56610123542401
250.0,-20.0,95.0,51.28576603165673,223.84224930437776,-138.52587349987348
250.0,-20.0,105.0,54.705967464913414,231.0407124083073,-132.48564576432292
250.0,-20.0,115.0,58.1261688981701,238.2391755122368,-126.4454180287724
250.0,-20.0,125.0,61.546370331426786,245.43763861616637,-120.40519029322186
250.0,-20.0,135.0,64.96657176468347,252.63610172009592,-114.36496255767133
250.0,-20.0,145.0,68.38677319794016,259.83456482402545,-108.32473482212079
250.0,-20.0,155.0,71.80697463119685,267.033027927955,-102.28450708657026
250.0,-20.0,165.0,75.22717606445354,274.23149103188456,-96.24427935101971
250.0,-20.0,175.0,78.64737749771022,281.4299541358141,-90.20405161546918
250.0,-10.0,75.0,35.048436957284274,212.06534939881251,-148.407865867045
250.0,-10.0,85.0,38.46863839054096,219.26381250274207,-142.36763813149446
250.0,-10.0,95.0,41.888839823797646,226.46227560667162,-136.32741039594393
250.0,-10.0,105.0,45.30904125705433,233.66073871060115,-130.28718266039337
250.0,-10.0,115.0,48.72924269031102,240.85920181453068,-124.24695492484285
250.0,-10.0,125.0,52.149444123567704,248.05766491846023,-118.20672718929232
250.0,-10.0,135.0,55.56964555682439,255.2561280223898,-112.16649945374179
250.0,-10.0,145.0,58.98984699008108,262.45459112631926,-106.12627171819125
250.0,-10.0,155.0,62.41004842333776,269.6530542302488,-100.08604398264072
250.0,-10.0,165.0,65.83024985659446,276.85151733417837,-94.04581624709017
250.0,-10.0,175.0,69.25045128985114,284.0499804381079,-88.00558851153964
250.0,0.0,75.0,25.651510749425192,214.68537570110635,-146.20940276311546
250.0,0.0,85.0,29.07171218268188,221.8838388050359,-140.16917502756493
250.0,0.0,95.0,32.491913615938564,229.08230190896546,-134.1289472920144
250.0,0.0,105.0,35.91211504919525,236.280765012895,-128.08871955646384
250.0,0.0,115.0,39.33231648245194,243.47922811682452,-122.04849182091331
250.0,0.0,125.0,42.75251791570862,250.67769122075407,-116.00826408536278
250.0,0.0,135.0,46.17271934896531,257.8761543246836,-109.96803634981225
250.0,0.0,145.0,49.592920782221995,265.0746174286131,-103.9278086142617
250.0,0.0,155.0,53.01312221547868,272.2730805325427,-97.88758087871118
250.0,0.0,165.0,56.433323648735374,279.47154363647223,-91.84735314316063
250.0,0.0,175.0,59.85352508199206,286.6700067404018,-85.8071254076101
250.0,10.0,75.0,16.25458454156611,217.3054020034002,-144.01093965918594
250.0,10.0,85.0,19.674785974822797,224.50386510732974,-137.9707119236354
250.0,10.0,95.0,23.094987408079483,231.7023282112593,-131.93048418808488
250.0,10.0,105.0,26.51518884133617,238.90079131518883,-125.8902564525343
250.0,10.0,115.0,29.935390274592855,246.09925441911835,-119.85002871698377
250.0,10.0,125.0,33.35559170784954,253.2977175230479,-113.80980098143324
250.0,10.0,135.0,36.77579314110623,260.4961806269775,-107.76957324588271
250.0,10.0,145.0,40.19599457436291,267.694643730907,-101.72934551033217
250.0,10.0,155.0,43.6161960076196,274.89310683483654,-95.68911777478164
250.0,10.0,165.0,47.03639744087629,282.0915699387661,-89.64889003923109
250.0,10.0,175.0,50.45659887413298,289.29003304269565,-83.60866230368056
250.0,20.0,75.0,6.857658333707029,219.92542830569406,-141.81247655525638
250.0,20.0,85.0,10.277859766963715,227.1238914096236,-135.77224881970585
250.0,20.0,95.0,13.698061200220401,234.32235451355317,-129.73202108415532
250.0,20.0,105.0,17.118262633477087,241.5208176174827,-123.69179334860476
250.0,20.0,115.0,20.538464066733773,248.71928072141222,-117.65156561305423
250.0,20.0,125.0,23.95866549999046,255.91774382534177,-111.6113378775037
250.0,20.0,135.0,27.378866933247146,263.1162069292713,-105.57111014195317
250.0,20.0,145.0,30.799068366503832,270.3146700332008,-99.53088240640263
250.0,20.0,155.0,34.21926979976052,277.51313313713035,-93.4906546708521
250.0,20.0,165.0,37.63947123301721,284.7115962410599,-87.45042693530155
250.0,20.0,175.0,41.0596726662739,291.91005934498946,-81.41019919975102
250.0,30.0,75.0,-2.5392678741520527,222.5454546079879,-139.61401345132685
250.0,30.0,85.0,0.8809335591046334,229.74391771191745,-133.57378571577632
250.0,30.0,95.0,4.30113499236132,236.942380815847,-127.53355798022578
250.0,30.0,105.0,7.721336425618006,244.14084391977653,-121.49333024467522
250.0,30.0,115.0,11.141537858874692,251.33930702370606,-115.45310250912469
250.0,30.0,125.0,14.561739292131378,258.5377701276356,-109.41287477357416
250.0,30.0,135.0,17.981940725388064,265.73623323156517,-103.37264703802363
250.0,30.0,145.0,21.40214215864475,272.93469633549466,-97.33241930247308
250.0,30.0,155.0,24.822343591901436,280.1331594394242,-91.29219156692255
250.0,30.0,165.0,28.24254502515813,287.3316225433538,-85.25196383137201
250.0,30.0,175.0,31.662746458414816,294.53008564728333,-79.21173609582148
250.0,40.0,75.0,-11.936194082011134,225.16548091028176,-137.4155503473973
250.0,40.0,85.0,-8.515992648754448,232.3639440142113,-131.37532261184677
250.0,40.0,95.0,-5.095791215497762,239.56240711814087,-125.33509487629624
250.0,40.0,105.0,-1.675589782241076,246.7608702220704,-119.29486714074568
250.0,40.0,115.0,1.7446116510156102,253.95933332599992,-113.25463940519515
250.0,40.0,125.0,5.164813084272296,261.1577964299295,-107.21441166964462
250.0,40.0,135.0,8.585014517528982,268.35625953385903,-101.17418393409409
250.0,40.0,145.0,12.005215950785669,275.55472263778853,-95.13395619854354
250.0,40.0,155.0,15.425417384042355,282.7531857417181,-89.09372846299301
250.0,40.0,165.0,18.845618817299048,289.95164884564764,-83.05350072744247
250.0,40.0,175.0,22.265820250555734,297.1501119495772,-77.01327299189194
250.0,50.0,75.0,-21.333120289870216,227.7855072125756,-135.21708724346777
250.0,50.0,85.0,-17.91291885661353,234.98397031650515,-129.17685950791724
250.0,50.0,95.0,-14.492717423356844,242.1824334204347,-123.1366317723667
250.0,50.0,105.0,-11.072515990100158,249.38089652436423,-117.09640403681614
250.0,50.0,115.0,-7.652314556843471,256.5793596282938,-111.05617630126561
250.0,50.0,125.0,-4.232113123586785,263.77782273222334,-105.01594856571508
250.0,50.0,135.0,-0.8119116903300991,270.9762858361529,-98.97572083016455
250.0,50.0,145.0,2.608289742926587,278.1747489400824,-92.935493094614
250.0,50.0,155.0,6.028491176183273,285.37321204401195,-86.89526535906347
250.0,50.0,165.0,9.448692609439966,292.5716751479415,-80.85503762351293
250.0,50.0,175.0,12.868894042696652,299.77013825187106,-74.8148098879624
260.0,-50.0,75.0,72.63614178872061,208.0131202865025,-164.86216271395293
260.0,-50.0,85.0,76.05634322197729,215.21158339043205,-158.8219349784024
260.0,-50.0,95.0,79.47654465523397,222.41004649436158,-152.78170724285187
260.0,-50.0,105.0,82.89674608849066,229.60850959829114,-146.7414795073013
260.0,-50.0,115.0,86.31694752174735,236.8069727022207,-140.70125177175078
260.0,-50.0,125.0,89.73714895500403,244.00543580615025,-134.66102403620025
260.0,-50.0,135.0,93.15735038826071,251.20389891007974,-128.62079630064972
260.0,-50.0,145.0,96.5775518215174,258.40236201400927,-122.58056856509918
260.0,-50.0,155.0,99.9977532547741,265.6008251179388,-116.54034082954865
260.0,-50.0,165.0,103.41795468803079,272.7992882218683,-110.50011309399811
260.0,-50.0,175.0,106.83815612128747,279.9977513257979,-104.45988535844758
260.0,-40.0,75.0,63.23921558086152,210.63314658879634,-162.6636996100234
260.0,-40.0,85.0,66.6594170141182,217.8316096927259,-156.62347187447287
260.0,-40.0,95.0,70.07961844737488,225.03007279665542,-150.58324413892234
260.0,-40.0,105.0,73.49981988063158,232.22853590058497,-144.54301640337178
260.0,-40.0,115.0,76.92002131388827,239.42699900451453,-138.50278866782125
260.0,-40.0,125.0,80.34022274714495,246.62546210844408,-132.46256093227072
260.0,-40.0,135.0,83.76042418040163,253.82392521237358,-126.42233319672019
260.0,-40.0,145.0,87.18062561365832,261.02238831630314,-120.38210546116964
260.0,-40.0,155.0,90.60082704691501,268.2208514202327,-114.34187772561911
260.0,-40.0,165.0,94.02102848017171,275.4193145241622,-108.30164999006857
260.0,-40.0,175.0,97.44122991342839,282.61777762809174,-102.26142225451804
260.0,-30.0,75.0,53.84228937300244,213.2531728910902,-160.46523650609385
260.0,-30.0,85.0,57.26249080625912,220.45163599501976,-154.42500877054331
260.0,-30.0,95.0,60.68269223951581,227.65009909894928,-148.38478103499278
260.0,-30.0,105.0,64.1028936727725,234.84856220287884,-142.34455329944223
260.0,-30.0,115.0,67.52309510602919,242.0470253068084,-136.3043255638917
260.0,-30.0,125.0,70.94329653928587,249.24548841073795,-130.26409782834116
260.0,-30.0,135.0,74.36349797254255,256.44395151466745,-124.22387009279065
260.0,-30.0,145.0,77.78369940579924,263.642414618597,-118.1836423572401
260.0,-30.0,155.0,81.20390083905593,270.84087772252656,-112.14341462168957
260.0,-30.0,165.0,84.62410227231263,278.03934082645605,-106.10318688613903
260.0,-30.0,175.0,88.0443037055693,285.2378039303856,-100.0629591505885
260.0,-20.0,75.0,44.445363165143355,215.87319919338404,-158.26677340216432
260.0,-20.0,85.0,47.86556459840004,223.0716622973136,-152.2265456666138
260.0,-20.0,95.0,51.28576603165673,230.27012540124312,-146.18631793106326
260.0,-20.0,105.0,54.705967464913414,237.46858850517268,-140.1460901955127
260.0,-20.0,115.0,58.1261688981701,244.66705160910223,-134.10586245996217
260.0,-20.0,125.0,61.546370331426786,251.86551471303179,-128.06563472441164
260.0,-20.0,135.0,64.96657176468347,259.0639778169613,-122.0254069888611
260.0,-20.0,145.0,68.38677319794016,266.26244092089087,-115.98517925331056
260.0,-20.0,155.0,71.80697463119685,273.4609040248204,-109.94495151776003
260.0,-20.0,165.0,75.22717606445354,280.6593671287499,-103.90472378220949
260.0,-20.0,175.0,78.64737749771022,287.8578302326795,-97.86449604665896
260.0,-10.0,75.0,35.048436957284274,218.4932254956779,-156.06831029823476
260.0,-10.0,85.0,38.46863839054096,225.69168859960746,-150.02808256268423
260.0,-10.0,95.0,41.888839823797646,232.890151703537,-143.9878548271337
260.0,-10.0,105.0,45.30904125705433,240.08861480746654,-137.94762709158314
260.0,-10.0,115.0,48.72924269031102,247.2870779113961,-131.9073993560326
260.0,-10.0,125.0,52.149444123567704,254.48554101532565,-125.8671716204821
260.0,-10.0,135.0,55.56964555682439,261.6840041192551,-119.82694388493157
260.0,-10.0,145.0,58.98984699008108,268.8824672231847,-113.78671614938102
260.0,-10.0,155.0,62.41004842333776,276.08093032711423,-107.74648841383049
260.0,-10.0,165.0,65.83024985659446,283.27939343104373,-101.70626067827995
260.0,-10.0,175.0,69.25045128985114,290.4778565349733,-95.66603294272942
260.0,0.0,75.0,25.651510749425192,221.11325179797174,-153.86984719430524
260.0,0.0,85.0,29.07171218268188,228.3117149019013,-147.8296194587547
260.0,0.0,95.0,32.491913615938564,235.51017800583082,-141.78939172320418
260.0,0.0,105.0,35.91211504919525,242.70864110976038,-135.74916398765362
260.0,0.0,115.0,39.33231648245194,249.90710421368993,-129.7089362521031
260.0,0.0,125.0,42.75251791570862,257.1055673176195,-123.66870851655256
260.0,0.0,135.0,46.17271934896531,264.304030421549,-117.62848078100203
260.0,0.0,145.0,49.592920782221995,271.50249352547854,-111.58825304545148
260.0,0.0,155.0,53.01312221547868,278.7009566294081,-105.54802530990095
260.0,0.0,165.0,56.433323648735374,285.8994197333376,-99.5077975743504
260.0,0.0,175.0,59.85352508199206,293.09788283726715,-93.46756983879988
260.0,10.0,75.0,16.25458454156611,223.73327810026558,-151.6713840903757
260.0,10.0,85.0,19.674785974822797,230.93174120419513,-145.63115635482518
260.0,10.0,95.0,23.094987408079483,238.13020430812466,-139.59092861927465
260.0,10.0,105.0,26.51518884133617,245.32866741205422,-133.5507008837241
260.0,10.0,115.0,29.935390274592855,252.52713051598377,-127.51047314817355
260.0,10.0,125.0,33.35559170784954,259.72559361991335,-121.47024541262302
260.0,10.0,135.0,36.77579314110623,266.92405672384285,-115.43001767707248
260.0,10.0,145.0,40.19599457436291,274.1225198277724,-109.38978994152194
260.0,10.0,155.0,43.6161960076196,281.32098293170196,-103.34956220597141
260.0,10.0,165.0,47.03639744087629,288.51944603563146,-97.30933447042086
260.0,10.0,175.0,50.45659887413298,295.717909139561,-91.26910673487033
260.0,20.0,75.0,6.857658333707029,226.35330440255944,-149.47292098644616
260.0,20.0,85.0,10.277859766963715,233.551767506489,-143.43269325089562
260.0,20.0,95.0,13.698061200220401,240.75023061041853,-137.3924655153451
260.0,20.0,105.0,17.118262633477087,247.94869371434808,-131.35223777979454
260.0,20.0,115.0,20.538464066733773,255.14715681827764,-125.312010044244
260.0,20.0,125.0,23.95866549999046,262.34561992220716,-119.27178230869347
260.0,20.0,135.0,27.378866933247146,269.54408302613666,-113.23155457314294
260.0,20.0,145.0,30.799068366503832,276.7425461300662,-107.1913268375924
260.0,20.0,155.0,34.21926979976052,283.94100923399577,-101.15109910204187
260.0,20.0,165.0,37.63947123301721,291.13947233792527,-95.11087136649132
260.0,20.0,175.0,41.0596726662739,298.3379354418548,-89.0706436309408
260.0,30.0,75.0,-2.5392678741520527,228.97333070485328,-147.27445788251663
260.0,30.0,85.0,0.8809335591046334,236.17179380878284,-141.2342301469661
260.0,30.0,95.0,4.30113499236132,243.37025691271236,-135.19400241141557
260.0,30.0,105.0,7.721336425618006,250.56872001664192,-129.153774675865
260.0,30.0,115.0,11.141537858874692,257.7671831205715,-123.11354694031446
260.0,30.0,125.0,14.561739292131378,264.96564622450103,-117.07331920476393
260.0,30.0,135.0,17.981940725388064,272.1641093284305,-111.0330914692134
260.0,30.0,145.0,21.40214215864475,279.3625724323601,-104.99286373366286
260.0,30.0,155.0,24.822343591901436,286.56103553628964,-98.95263599811233
260.0,30.0,165.0,28.24254502515813,293.75949864021914,-92.91240826256178
260.0,30.0,175.0,31.662746458414816,300.9579617441487,-86.87218052701125
260.0,40.0,75.0,-11.936194082011134,231.59335700714715,-145.07599477858707
260.0,40.0,85.0,-8.515992648754448,238.7918201110767,-139.03576704303654
260.0,40.0,95.0,-5.095791215497762,245.99028321500623,-132.995539307486
260.0,40.0,105.0,-1.675589782241076,253.18874631893578,-126.95531157193545
260.0,40.0,115.0,1.7446116510156102,260.38720942286534,-120.91508383638492
260.0,40.0,125.0,5.164813084272296,267.5856725267949,-114.87485610083439
260.0,40.0,135.0,8.585014517528982,274.7841356307244,-108.83462836528386
260.0,40.0,145.0,12.005215950785669,281.98259873465395,-102.79440062973332
260.0,40.0,155.0,15.425417384042355,289.1810618385835,-96.75417289418279
260.0,40.0,165.0,18.845618817299048,296.379524942513,-90.71394515863224
260.0,40.0,175.0,22.265820250555734,303.57798804644256,-84.67371742308171
260.0,50.0,75.0,-21.333120289870216,234.21338330944099,-142.87753167465755
260.0,50.0,85.0,-17.91291885661353,241.41184641337054,-136.83730393910702
260.0,50.0,95.0,-14.492717423356844,248.61030951730007,-130.7970762035565
260.0,50.0,105.0,-11.072515990100158,255.80877262122962,-124.75684846800591
260.0,50.0,115.0,-7.652314556843471,263.0072357251592,-118.71662073245538
260.0,50.0,125.0,-4.232113123586785,270.20569882908876,-112.67639299690485
260.0,50.0,135.0,-0.8119116903300991,277.40416193301826,-106.63616526135432
260.0,50.0,145.0,2.608289742926587,284.6026250369478,-100.59593752580378
260.0,50.0,155.0,6.028491176183273,291.80108814087737,-94.55570979025325
260.0,50.0,165.0,9.448692609439966,298.99955124480687,-88.5154820547027
260.0,50.0,175.0,12.868894042696652,306.1980143487364,-82.47525431915217
270.0,-50.0,75.0,72.63614178872061,214.44099638336792,-172.5226071451427
270.0,-50.0,85.0,76.05634322197729,221.63945948729747,-166.48237940959217
270.0,-50.0,95.0,79.47654465523397,228.837922591227,-160.44215167404164
270.0,-50.0,105.0,82.89674608849066,236.03638569515655,-154.40192393849108
270.0,-50.0,115.0,86.31694752174735,243.2348487990861,-148.36169620294055
270.0,-50.0,125.0,89.73714895500403,250.4333119030156,-142.32146846739002
270.0,-50.0,135.0,93.15735038826071,257.63177500694513,-136.2812407318395
270.0,-50.0,145.0,96.5775518215174,264.8302381108747,-130.24101299628896
270.0,-50.0,155.0,99.9977532547741,272.02870121480424,-124.20078526073843
270.0,-50.0,165.0,103.41795468803079,279.2271643187338,-118.16055752518788
270.0,-50.0,175.0,106.83815612128747,286.4256274226633,-112.12032978963735
270.0,-40.0,75.0,63.239215580861526,217.06102268566175,-170.32414404121317
270.0,-40.0,85.0,66.6594170141182,224.2594857895913,-164.28391630566264
270.0,-40.0,95.0,70.07961844737488,231.45794889352084,-158.2436885701121
270.0,-40.0,105.0,73.49981988063158,238.6564119974504,-152.20346083456155
270.0,-40.0,115.0,76.92002131388827,245.85487510137995,-146.16323309901102
270.0,-40.0,125.0,80.34022274714495,253.05333820530944,-140.1230053634605
270.0,-40.0,135.0,83.76042418040163,260.251801309239,-134.08277762790996
270.0,-40.0,145.0,87.18062561365832,267.45026441316855,-128.0425498923594
270.0,-40.0,155.0,90.60082704691501,274.6487275170981,-122.00232215680889
270.0,-40.0,165.0,94.02102848017171,281.84719062102766,-115.96209442125834
270.0,-40.0,175.0,97.44122991342839,289.04565372495716,-109.92186668570781
270.0,-30.0,75.0,53.842289373002444,219.68104898795562,-168.12568093728362
270.0,-30.0,85.0,57.26249080625912,226.87951209188518,-162.0854532017331
270.0,-30.0,95.0,60.68269223951581,234.0779751958147,-156.04522546618256
270.0,-30.0,105.0,64.1028936727725,241.27643829974426,-150.004997730632
270.0,-30.0,115.0,67.52309510602919,248.4749014036738,-143.96476999508147
270.0,-30.0,125.0,70.94329653928587,255.6733645076033,-137.92454225953094
270.0,-30.0,135.0,74.36349797254255,262.87182761153286,-131.8843145239804
270.0,-30.0,145.0,77.78369940579924,270.0702907154624,-125.84408678842988
270.0,-30.0,155.0,81.20390083905593,277.268753819392,-119.80385905287935
270.0,-30.0,165.0,84.62410227231263,284.46721692332153,-113.7636313173288
270.0,-30.0,175.0,88.0443037055693,291.665680027251,-107.72340358177827
270.0,-20.0,75.0,44.44536316514336,222.30107529024946,-165.9272178333541
270.0,-20.0,85.0,47.86556459840004,229.499538394179,-159.88699009780356
270.0,-20.0,95.0,51.28576603165673,236.69800149810854,-153.84676236225303
270.0,-20.0,105.0,54.705967464913414,243.8964646020381,-147.80653462670247
270.0,-20.0,115.0,58.1261688981701,251.09492770596765,-141.76630689115194
270.0,-20.0,125.0,61.546370331426786,258.2933908098972,-135.7260791556014
270.0,-20.0,135.0,64.96657176468347,265.49185391382673,-129.68585142005088
270.0,-20.0,145.0,68.38677319794016,272.6903170177563,-123.64562368450034
270.0,-20.0,155.0,71.80697463119685,279.88878012168584,-117.6053959489498
270.0,-20.0,165.0,75.22717606445354,287.0872432256154,-111.56516821339926
270.0,-20.0,175.0,78.64737749771022,294.2857063295449,-105.52494047784873
270.0,-10.0,75.0,35.04843695728428,224.92110159254332,-163.72875472942454
270.0,-10.0,85.0,38.46863839054096,232.11956469647288,-157.688526993874
270.0,-10.0,95.0,41.888839823797646,239.3180278004024,-151.64829925832348
270.0,-10.0,105.0,45.30904125705433,246.51649090433196,-145.60807152277292
270.0,-10.0,115.0,48.72924269031102,253.71495400826151,-139.5678437872224
270.0,-10.0,125.0,52.149444123567704,260.913417112191,-133.52761605167186
270.0,-10.0,135.0,55.56964555682439,268.11188021612054,-127.48738831612134
270.0,-10.0,145.0,58.98984699008108,275.3103433200501,-121.4471605805708
270.0,-10.0,155.0,62.41004842333776,282.50880642397965,-115.40693284502026
270.0,-10.0,165.0,65.83024985659446,289.7072695279092,-109.36670510946972
270.0,-10.0,175.0,69.25045128985114,296.9057326318387,-103.32647737391919
270.0,0.0,75.0,25.651510749425196,227.54112789483716,-161.530291625495
270.0,0.0,85.0,29.071712182681882,234.73959099876672,-155.49006388994448
270.0,0.0,95.0,32.491913615938564,241.93805410269624,-149.44983615439395
270.0,0.0,105.0,35.91211504919525,249.1365172066258,-143.4096084188434
270.0,0.0,115.0,39.33231648245194,256.33498031055535,-137.36938068329286
270.0,0.0,125.0,42.75251791570862,263.53344341448485,-131.32915294774233
270.0,0.0,135.0,46.17271934896531,270.7319065184144,-125.2889252121918
270.0,0.0,145.0,49.592920782221995,277.93036962234396,-119.24869747664125
270.0,0.0,155.0,53.01312221547868,285.1288327262735,-113.20846974109072
270.0,0.0,165.0,56.433323648735374,292.32729583020307,-107.16824200554018
270.0,0.0,175.0,59.85352508199206,299.52575893413257,-101.12801426998965
270.0,10.0,75.0,16.254584541566114,230.161154197131,-159.33182852156548
270.0,10.0,85.0,19.6747859748228,237.35961730106055,-153.29160078601495
270.0,10.0,95.0,23.094987408079483,244.55808040499008,-147.25137305046442
270.0,10.0,105.0,26.51518884133617,251.75654350891963,-141.21114531491386
270.0,10.0,115.0,29.935390274592855,258.9550066128492,-135.17091757936333
270.0,10.0,125.0,33.35559170784954,266.1534697167787,-129.1306898438128
270.0,10.0,135.0,36.77579314110623,273.35193282070827,-123.09046210826226
270.0,10.0,145.0,40.19599457436291,280.5503959246378,-117.05023437271171
270.0,10.0,155.0,43.6161960076196,287.7488590285674,-111.01000663716118
270.0,10.0,165.0,47.03639744087629,294.94732213249694,-104.96977890161064
270.0,10.0,175.0,50.45659887413298,302.14578523642643,-98.92955116606011
270.0,20.0,75.0,6.8576583337070325,232.78118049942486,-157.13336541763593
270.0,20.0,85.0,10.277859766963719,239.97964360335442,-151.0931376820854
270.0,20.0,95.0,13.698061200220401,247.17810670728394,-145.05290994653487
270.0,20.0,105.0,17.118262633477087,254.3765698112135,-139.0126822109843
270.0,20.0,115.0,20.538464066733773,261.575032915143,-132.97245447543378
270.0,20.0,125.0,23.95866549999046,268.7734960190725,-126.93222673988325
270.0,20.0,135.0,27.378866933247146,275.9719591230021,-120.89199900433272
270.0,20.0,145.0,30.799068366503832,283.17042222693163,-114.85177126878217
270.0,20.0,155.0,34.21926979976052,290.3688853308612,-108.81154353323164
270.0,20.0,165.0,37.63947123301721,297.56734843479074,-102.7713157976811
270.0,20.0,175.0,41.0596726662739,304.76581153872024,-96.73108806213057
270.0,30.0,75.0,-2.539267874152049,235.4012068017187,-154.9349023137064
270.0,30.0,85.0,0.880933559104637,242.59966990564826,-148.89467457815587
270.0,30.0,95.0,4.30113499236132,249.79813300957778,-142.85444684260534
270.0,30.0,105.0,7.721336425618006,256.99659611350734,-136.81421910705478
270.0,30.0,115.0,11.141537858874692,264.1950592174369,-130.77399137150425
270.0,30.0,125.0,14.561739292131378,271.3935223213664,-124.73376363595371
270.0,30.0,135.0,17.981940725388064,278.59198542529595,-118.69353590040318
270.0,30.0,145.0,21.40214215864475,285.7904485292255,-112.65330816485263
270.0,30.0,155.0,24.822343591901436,292.98891163315506,-106.6130804293021
270.0,30.0,165.0,28.24254502515813,300.1873747370846,-100.57285269375156
270.0,30.0,175.0,31.662746458414816,307.3858378410141,-94.53262495820103
270.0,40.0,75.0,-11.93619408201113,238.02123310401257,-152.73643920977685
270.0,40.0,85.0,-8.515992648754445,245.21969620794212,-146.69621147422632
270.0,40.0,95.0,-5.095791215497762,252.41815931187165,-140.6559837386758
270.0,40.0,105.0,-1.675589782241076,259.6166224158012,-134.61575600312523
270.0,40.0,115.0,1.7446116510156102,266.81508551973076,-128.5755282675747
270.0,40.0,125.0,5.164813084272296,274.01354862366026,-122.53530053202417
270.0,40.0,135.0,8.585014517528982,281.2120117275898,-116.49507279647364
270.0,40.0,145.0,12.005215950785669,288.41047483151937,-110.45484506092309
270.0,40.0,155.0,15.425417384042355,295.6089379354489,-104.41461732537256
270.0,40.0,165.0,18.845618817299048,302.8074010393785,-98.37438958982202
270.0,40.0,175.0,22.265820250555734,310.005864143308,-92.33416185427149
270.0,50.0,75.0,-21.333120289870212,240.6412594063064,-150.53797610584732
270.0,50.0,85.0,-17.912918856613526,247.83972251023596,-144.4977483702968
270.0,50.0,95.0,-14.492717423356844,255.03818561416549,-138.45752063474626
270.0,50.0,105.0,-11.072515990100158,262.23664871809507,-132.4172928991957
270.0,50.0,115.0,-7.652314556843471,269.4351118220246,-126.37706516364516
270.0,50.0,125.0,-4.232113123586785,276.6335749259541,-120.33683742809463
270.0,50.0,135.0,-0.8119116903300991,283.8320380298837,-114.2966096925441
270.0,50.0,145.0,2.608289742926587,291.03050113381323,-108.25638195699355
270.0,50.0,155.0,6.028491176183273,298.2289642377428,-102.21615422144302
270.0,50.0,165.0,9.448692609439966,305.42742734167234,-96.17592648589248
270.0,50.0,175.0,12.868894042696652,312.62589044560184,-90.13569875034194
280.0,-50.0,75.0,72.63614178872061,220.8688724802333,-180.18305157633247
280.0,-50.0,85.0,76.05634322197729,228.06733558416286,-174.14282384078194
280.0,-50.0,95.0,79.47654465523398,235.26579868809242,-168.1025961052314
280.0,-50.0,105.0,82.89674608849066,242.46426179202194,-162.06236836968085
280.0,-50.0,115.0,86.31694752174735,249.66272489595147,-156.02214063413032
280.0,-50.0,125.0,89.73714895500405,256.861187999881,-149.9819128985798
280.0,-50.0,135.0,93.15735038826072,264.05965110381055,-143.94168516302926
280.0,-50.0,145.0,96.5775518215174,271.25811420774005,-137.90145742747873
