robot_x,robot_y,robot_z,robot_rx,robot_ry,robot_rz,aurora_x,aurora_y,aurora_z,aurora_quat_x,aurora_quat_y,aurora_quat_z,aurora_quat_w,aurora_quality
75.0,45.0,-280.0,-0.0,0.0,180.0,25.5,42.84,-129.56,-0.004,-0.013,0.632,0.775,0.054
75.0,45.0,-295.0,-0.0,0.0,180.0,25.81,42.38,-114.68,-0.004,-0.012,0.634,0.774,0.05
75.0,45.0,-310.0,-0.0,0.0,180.0,25.97,42.57,-99.71,-0.002,-0.011,0.636,0.772,0.05
75.0,45.0,-325.0,-0.0,0.0,180.0,26.27,42.19,-84.83,-0.001,-0.01,0.636,0.771,0.05
75.0,60.0,-175.0,-0.0,0.0,180.0,24.07,57.55,-232.85,-0.01,-0.016,0.611,0.791,0.203
75.0,60.0,-190.0,-0.0,0.0,180.0,24.34,57.36,-218.3,-0.011,-0.015,0.614,0.789,0.177
75.0,60.0,-205.0,-0.0,0.0,180.0,24.52,57.42,-203.47,-0.01,-0.016,0.618,0.786,0.15
75.0,60.0,-220.0,-0.0,0.0,180.0,24.74,57.47,-188.73,-0.01,-0.015,0.621,0.784,0.125
75.0,60.0,-235.0,-0.0,0.0,180.0,24.88,57.36,-173.97,-0.01,-0.014,0.624,0.781,0.106
75.0,60.0,-250.0,-0.0,0.0,180.0,25.1,57.6,-159.36,-0.008,-0.014,0.627,0.779,0.089
75.0,60.0,-265.0,-0.0,0.0,180.0,25.23,57.32,-144.5,-0.007,-0.013,0.629,0.777,0.076
75.0,60.0,-280.0,-0.0,0.0,180.0,25.54,57.42,-129.72,-0.005,-0.012,0.632,0.775,0.067
75.0,60.0,-295.0,-0.0,0.0,180.0,25.69,57.03,-114.71,-0.005,-0.011,0.633,0.774,0.062
75.0,60.0,-310.0,-0.0,0.0,180.0,25.99,57.13,-99.96,-0.002,-0.011,0.635,0.772,0.06
75.0,60.0,-325.0,-0.0,0.0,180.0,26.15,56.67,-84.89,-0.002,-0.009,0.635,0.772,0.059
75.0,75.0,-175.0,-0.0,0.0,180.0,24.08,71.94,-233.28,-0.01,-0.015,0.609,0.793,0.211
75.0,75.0,-190.0,-0.0,0.0,180.0,24.37,71.95,-218.7,-0.011,-0.015,0.612,0.79,0.187
75.0,75.0,-205.0,-0.0,0.0,180.0,24.55,71.95,-203.95,-0.01,-0.015,0.616,0.787,0.157
75.0,75.0,-220.0,-0.0,0.0,180.0,24.86,71.98,-189.2,-0.01,-0.014,0.62,0.784,0.135
75.0,75.0,-235.0,-0.0,0.0,180.0,24.99,72.05,-174.38,-0.009,-0.014,0.623,0.782,0.117
75.0,75.0,-250.0,-0.0,0.0,180.0,25.24,71.87,-159.63,-0.008,-0.013,0.626,0.78,0.1
75.0,75.0,-265.0,-0.0,0.0,180.0,25.34,72.03,-144.87,-0.007,-0.013,0.628,0.778,0.088
75.0,75.0,-280.0,-0.0,0.0,180.0,25.61,71.75,-129.86,-0.007,-0.011,0.63,0.776,0.08
75.0,75.0,-295.0,-0.0,0.0,180.0,25.69,71.99,-114.91,-0.004,-0.011,0.632,0.775,0.074
75.0,75.0,-310.0,-0.0,0.0,180.0,25.99,71.87,-100.31,-0.002,-0.01,0.634,0.774,0.071
75.0,75.0,-325.0,-0.0,0.0,180.0,26.2,71.66,-85.14,-0.002,-0.009,0.634,0.773,0.069
90.0,-75.0,-175.0,-0.0,0.0,180.0,9.09,-75.12,-230.58,-0.014,-0.015,0.621,0.784,0.133
90.0,-75.0,-190.0,-0.0,0.0,180.0,9.57,-74.82,-215.88,-0.014,-0.016,0.627,0.778,0.081
90.0,-75.0,-205.0,-0.0,0.0,180.0,9.97,-75.07,-201.4,-0.014,-0.016,0.633,0.774,0.053
90.0,-75.0,-220.0,-0.0,0.0,180.0,10.32,-75.27,-186.46,-0.014,-0.017,0.637,0.77,0.046
90.0,-75.0,-235.0,-0.0,0.0,180.0,10.6,-75.11,-171.89,-0.012,-0.018,0.643,0.766,0.056
90.0,-75.0,-250.0,-0.0,0.0,180.0,10.81,-75.47,-157.0,-0.012,-0.016,0.646,0.763,0.071
90.0,-75.0,-265.0,-0.0,0.0,180.0,11.02,-75.44,-142.32,-0.009,-0.016,0.651,0.759,0.088
90.0,-75.0,-280.0,-0.0,0.0,180.0,11.11,-75.82,-127.6,-0.008,-0.014,0.654,0.756,0.104
90.0,-75.0,-295.0,-0.0,0.0,180.0,11.35,-75.77,-112.8,-0.005,-0.013,0.656,0.754,0.111
90.0,-75.0,-310.0,-0.0,0.0,180.0,11.52,-75.96,-98.04,-0.003,-0.013,0.655,0.756,0.1
90.0,-75.0,-325.0,-0.0,0.0,180.0,11.64,-75.83,-83.52,-0.001,-0.014,0.649,0.761,0.07
90.0,-60.0,-175.0,-0.0,0.0,180.0,9.26,-59.88,-230.78,-0.013,-0.017,0.621,0.783,0.129
90.0,-60.0,-190.0,-0.0,0.0,180.0,9.81,-60.15,-216.38,-0.014,-0.017,0.624,0.781,0.086
90.0,-60.0,-205.0,-0.0,0.0,180.0,10.21,-59.93,-201.66,-0.013,-0.019,0.627,0.778,0.054
90.0,-60.0,-220.0,-0.0,0.0,180.0,10.68,-60.42,-187.01,-0.014,-0.019,0.628,0.778,0.043
90.0,-60.0,-235.0,-0.0,0.0,180.0,10.96,-60.25,-172.32,-0.012,-0.02,0.63,0.776,0.046
90.0,-60.0,-250.0,-0.0,0.0,180.0,11.29,-60.72,-157.66,-0.012,-0.02,0.628,0.778,0.068
90.0,-60.0,-265.0,-0.0,0.0,180.0,11.51,-60.72,-142.89,-0.011,-0.02,0.626,0.78,0.096
90.0,-60.0,-280.0,-0.0,0.0,180.0,11.86,-61.06,-128.26,-0.011,-0.02,0.621,0.783,0.134
90.0,-60.0,-295.0,-0.0,0.0,180.0,12.01,-61.75,-113.44,-0.011,-0.02,0.616,0.788,0.184
90.0,-60.0,-310.0,-0.0,0.0,180.0,12.27,-61.79,-98.7,-0.01,-0.019,0.613,0.79,0.22
90.0,-60.0,-325.0,-0.0,0.0,180.0,12.33,-62.33,-83.87,-0.009,-0.016,0.615,0.788,0.227
90.0,-45.0,-175.0,-0.0,0.0,180.0,9.63,-44.96,-231.03,-0.013,-0.018,0.618,0.786,0.141
90.0,-45.0,-190.0,-0.0,0.0,180.0,10.02,-45.16,-216.69,-0.013,-0.019,0.62,0.784,0.103
90.0,-45.0,-205.0,-0.0,0.0,180.0,10.3,-45.15,-202.11,-0.013,-0.02,0.623,0.782,0.076
90.0,-45.0,-220.0,-0.0,0.0,180.0,10.58,-45.47,-187.38,-0.013,-0.02,0.624,0.781,0.07
90.0,-45.0,-235.0,-0.0,0.0,180.0,10.82,-45.4,-172.64,-0.013,-0.02,0.624,0.781,0.076
90.0,-45.0,-250.0,-0.0,0.0,180.0,11.12,-45.61,-158.0,-0.012,-0.02,0.624,0.781,0.087
90.0,-45.0,-265.0,-0.0,0.0,180.0,11.23,-45.82,-143.17,-0.01,-0.02,0.624,0.781,0.096
90.0,-45.0,-280.0,-0.0,0.0,180.0,11.45,-46.37,-128.57,-0.01,-0.018,0.624,0.781,0.101
90.0,-45.0,-295.0,-0.0,0.0,180.0,11.52,-46.29,-113.82,-0.007,-0.017,0.626,0.78,0.099
90.0,-45.0,-310.0,-0.0,0.0,180.0,11.72,-46.84,-98.85,-0.006,-0.014,0.629,0.778,0.089
90.0,-45.0,-325.0,-0.0,0.0,180.0,11.6,-46.78,-83.83,-0.003,-0.012,0.634,0.774,0.084
90.0,-30.0,-175.0,-0.0,0.0,180.0,9.64,-30.04,-231.07,-0.012,-0.02,0.616,0.788,0.158
90.0,-30.0,-190.0,-0.0,0.0,180.0,10.15,-30.14,-216.9,-0.012,-0.02,0.618,0.786,0.121
90.0,-30.0,-205.0,-0.0,0.0,180.0,10.4,-30.3,-202.41,-0.012,-0.02,0.62,0.784,0.095
90.0,-30.0,-220.0,-0.0,0.0,180.0,10.63,-30.56,-187.79,-0.012,-0.02,0.621,0.783,0.083
90.0,-30.0,-235.0,-0.0,0.0,180.0,10.72,-30.46,-172.8,-0.011,-0.021,0.623,0.782,0.076
90.0,-30.0,-250.0,-0.0,0.0,180.0,10.95,-30.88,-158.31,-0.01,-0.019,0.624,0.781,0.074
90.0,-30.0,-265.0,-0.0,0.0,180.0,10.97,-30.86,-143.41,-0.008,-0.018,0.626,0.779,0.074
90.0,-30.0,-280.0,-0.0,0.0,180.0,11.13,-31.25,-128.71,-0.007,-0.017,0.628,0.778,0.072
90.0,-30.0,-295.0,-0.0,0.0,180.0,11.25,-31.38,-114.06,-0.005,-0.015,0.63,0.776,0.069
90.0,-30.0,-310.0,-0.0,0.0,180.0,11.37,-31.59,-98.93,-0.004,-0.014,0.633,0.774,0.064
90.0,-30.0,-325.0,-0.0,0.0,180.0,11.61,-32.11,-84.12,-0.002,-0.011,0.636,0.772,0.058
90.0,-15.0,-175.0,-0.0,0.0,180.0,9.85,-15.15,-231.26,-0.011,-0.02,0.613,0.79,0.176
90.0,-15.0,-190.0,-0.0,0.0,180.0,10.12,-15.51,-216.76,-0.012,-0.021,0.615,0.788,0.14
90.0,-15.0,-205.0,-0.0,0.0,180.0,10.37,-15.53,-202.57,-0.011,-0.02,0.619,0.785,0.108
90.0,-15.0,-220.0,-0.0,0.0,180.0,10.56,-15.6,-187.87,-0.01,-0.02,0.621,0.784,0.088
90.0,-15.0,-235.0,-0.0,0.0,180.0,10.69,-15.74,-173.13,-0.01,-0.02,0.623,0.782,0.073
90.0,-15.0,-250.0,-0.0,0.0,180.0,10.76,-15.73,-158.35,-0.008,-0.019,0.626,0.78,0.063
90.0,-15.0,-265.0,-0.0,0.0,180.0,10.9,-16.18,-143.71,-0.007,-0.017,0.627,0.778,0.059
90.0,-15.0,-280.0,-0.0,0.0,180.0,10.98,-16.09,-128.86,-0.005,-0.016,0.63,0.776,0.057
90.0,-15.0,-295.0,-0.0,0.0,180.0,11.13,-16.31,-114.21,-0.004,-0.014,0.632,0.775,0.057
90.0,-15.0,-310.0,-0.0,0.0,180.0,11.29,-16.92,-99.15,-0.003,-0.013,0.634,0.774,0.055
90.0,-15.0,-325.0,-0.0,0.0,180.0,11.47,-16.83,-84.25,-0.0,-0.012,0.637,0.771,0.053
90.0,-0.0,-175.0,-0.0,0.0,180.0,9.91,-0.46,-231.45,-0.011,-0.02,0.611,0.791,0.193
90.0,-0.0,-190.0,-0.0,0.0,180.0,10.16,-0.75,-216.8,-0.012,-0.021,0.614,0.789,0.155
90.0,-0.0,-205.0,-0.0,0.0,180.0,10.37,-0.58,-202.66,-0.01,-0.021,0.617,0.786,0.121
90.0,-0.0,-220.0,-0.0,0.0,180.0,10.5,-1.0,-188.03,-0.011,-0.019,0.62,0.784,0.095
90.0,-0.0,-235.0,-0.0,0.0,180.0,10.58,-1.02,-173.18,-0.009,-0.02,0.623,0.782,0.073
90.0,-0.0,-250.0,-0.0,0.0,180.0,10.71,-1.01,-158.53,-0.008,-0.018,0.626,0.779,0.058
90.0,-0.0,-265.0,-0.0,0.0,180.0,10.77,-1.37,-143.78,-0.007,-0.016,0.628,0.778,0.05
90.0,-0.0,-280.0,-0.0,0.0,180.0,10.89,-1.31,-129.07,-0.005,-0.015,0.631,0.776,0.047
90.0,-0.0,-295.0,-0.0,0.0,180.0,11.06,-1.51,-114.42,-0.003,-0.014,0.633,0.774,0.047
90.0,-0.0,-310.0,-0.0,0.0,180.0,11.22,-1.9,-99.28,-0.002,-0.013,0.635,0.773,0.048
90.0,-0.0,-325.0,-0.0,0.0,180.0,11.43,-2.05,-84.43,-0.001,-0.012,0.637,0.771,0.048
90.0,15.0,-175.0,-0.0,0.0,180.0,9.92,14.22,-231.61,-0.011,-0.02,0.609,0.793,0.208
90.0,15.0,-190.0,-0.0,0.0,180.0,10.17,13.9,-217.03,-0.012,-0.021,0.612,0.79,0.167
90.0,15.0,-205.0,-0.0,0.0,180.0,10.34,13.8,-202.83,-0.011,-0.019,0.616,0.788,0.134
90.0,15.0,-220.0,-0.0,0.0,180.0,10.44,13.62,-188.15,-0.011,-0.019,0.619,0.785,0.103
90.0,15.0,-235.0,-0.0,0.0,180.0,10.56,13.67,-173.32,-0.009,-0.018,0.623,0.782,0.079
90.0,15.0,-250.0,-0.0,0.0,180.0,10.59,13.72,-158.57,-0.008,-0.018,0.626,0.779,0.06
90.0,15.0,-265.0,-0.0,0.0,180.0,10.7,13.49,-143.9,-0.006,-0.016,0.629,0.777,0.046
90.0,15.0,-280.0,-0.0,0.0,180.0,10.8,13.16,-129.16,-0.005,-0.014,0.631,0.776,0.041
90.0,15.0,-295.0,-0.0,0.0,180.0,10.94,13.21,-114.44,-0.003,-0.013,0.633,0.774,0.04
90.0,15.0,-310.0,-0.0,0.0,180.0,11.13,13.1,-99.34,-0.002,-0.013,0.635,0.772,0.041
90.0,15.0,-325.0,-0.0,0.0,180.0,11.34,12.72,-84.48,-0.001,-0.011,0.636,0.771,0.042
90.0,30.0,-175.0,-0.0,0.0,180.0,9.92,28.6,-231.81,-0.012,-0.02,0.607,0.794,0.222
90.0,30.0,-190.0,-0.0,0.0,180.0,10.19,28.4,-217.59,-0.011,-0.019,0.611,0.791,0.181
90.0,30.0,-205.0,-0.0,0.0,180.0,10.33,28.28,-203.03,-0.011,-0.019,0.614,0.789,0.147
90.0,30.0,-220.0,-0.0,0.0,180.0,10.42,28.29,-188.33,-0.01,-0.018,0.618,0.786,0.116
90.0,30.0,-235.0,-0.0,0.0,180.0,10.41,28.39,-173.39,-0.009,-0.018,0.622,0.782,0.089
90.0,30.0,-250.0,-0.0,0.0,180.0,10.58,28.06,-158.78,-0.008,-0.016,0.625,0.78,0.068
90.0,30.0,-265.0,-0.0,0.0,180.0,10.54,28.3,-143.91,-0.006,-0.016,0.629,0.777,0.051
90.0,30.0,-280.0,-0.0,0.0,180.0,10.71,27.89,-129.21,-0.005,-0.014,0.63,0.776,0.043
90.0,30.0,-295.0,-0.0,0.0,180.0,10.85,28.06,-114.52,-0.002,-0.013,0.633,0.774,0.039
90.0,30.0,-310.0,-0.0,0.0,180.0,11.04,27.7,-99.38,-0.002,-0.012,0.635,0.773,0.039
90.0,30.0,-325.0,-0.0,0.0,180.0,11.29,27.19,-84.54,-0.002,-0.01,0.635,0.772,0.041
90.0,45.0,-175.0,-0.0,0.0,180.0,10.0,43.06,-232.35,-0.011,-0.019,0.605,0.796,0.226
90.0,45.0,-190.0,-0.0,0.0,180.0,10.17,42.77,-217.88,-0.012,-0.018,0.609,0.793,0.19
90.0,45.0,-205.0,-0.0,0.0,180.0,10.23,42.66,-203.23,-0.012,-0.018,0.613,0.79,0.157
90.0,45.0,-220.0,-0.0,0.0,180.0,10.3,42.97,-188.51,-0.01,-0.018,0.617,0.786,0.127
90.0,45.0,-235.0,-0.0,0.0,180.0,10.38,42.62,-173.63,-0.01,-0.017,0.621,0.784,0.1
90.0,45.0,-250.0,-0.0,0.0,180.0,10.52,42.71,-158.96,-0.009,-0.016,0.624,0.781,0.081
90.0,45.0,-265.0,-0.0,0.0,180.0,10.52,42.9,-144.11,-0.007,-0.015,0.628,0.778,0.063
90.0,45.0,-280.0,-0.0,0.0,180.0,10.74,42.51,-129.31,-0.005,-0.014,0.63,0.776,0.052
90.0,45.0,-295.0,-0.0,0.0,180.0,10.85,42.57,-114.56,-0.003,-0.013,0.632,0.774,0.046
90.0,45.0,-310.0,-0.0,0.0,180.0,11.1,42.23,-99.53,-0.003,-0.011,0.634,0.773,0.045
90.0,45.0,-325.0,-0.0,0.0,180.0,11.33,41.95,-84.68,-0.002,-0.01,0.635,0.773,0.045
90.0,60.0,-175.0,-0.0,0.0,180.0,9.92,57.42,-232.62,-0.012,-0.019,0.604,0.797,0.23
90.0,60.0,-190.0,-0.0,0.0,180.0,10.14,57.1,-218.23,-0.013,-0.017,0.607,0.794,0.199
