robot_x,robot_y,robot_z,robot_roll,robot_pitch,robot_yaw,aurora_x,aurora_y,aurora_z,aurora_quat_x,aurora_quat_y,aurora_quat_z,aurora_quat_w
250.0,-10.0,145.0,180,0,0,150.0,-10.0,145.0,0.92388,-0.38268,-0.0,0.0
250.0,-10.0,155.0,180,0,0,150.0,-10.0,155.0,0.92388,-0.38268,-0.0,0.0
250.0,-10.0,165.0,180,0,0,150.0,-10.0,165.0,0.92388,-0.38268,-0.0,0.0
250.0,-10.0,175.0,180,0,0,150.0,-10.0,175.0,0.92388,-0.38268,-0.0,0.0
250.0,0.0,75.0,180,0,0,150.0,0.0,75.0,0.92388,-0.38268,-0.0,0.0
250.0,0.0,85.0,180,0,0,150.0,0.0,85.0,0.92388,-0.38268,-0.0,0.0
250.0,0.0,95.0,180,0,0,150.0,0.0,95.0,0.92388,-0.38268,-0.0,0.0
250.0,0.0,105.0,180,0,0,150.0,0.0,105.0,0.92388,-0.38268,-0.0,0.0
250.0,0.0,115.0,180,0,0,150.0,0.0,115.0,0.92388,-0.38268,-0.0,0.0
250.0,0.0,125.0,180,0,0,150.0,0.0,125.0,0.92388,-0.38268,-0.0,0.0
250.0,0.0,135.0,180,0,0,150.0,0.0,135.0,0.92388,-0.38268,-0.0,0.0
250.0,0.0,145.0,180,0,0,150.0,0.0,145.0,0.92388,-0.38268,-0.0,0.0
250.0,0.0,155.0,180,0,0,150.0,0.0,155.0,0.92388,-0.38268,-0.0,0.0
250.0,0.0,165.0,180,0,0,150.0,0.0,165.0,0.92388,-0.38268,-0.0,0.0
250.0,0.0,175.0,180,0,0,150.0,0.0,175.0,0.92388,-0.38268,-0.0,0.0
250.0,10.0,75.0,180,0,0,150.0,10.0,75.0,0.92388,-0.38268,-0.0,0.0
250.0,10.0,85.0,180,0,0,150.0,10.0,85.0,0.92388,-0.38268,-0.0,0.0
250.0,10.0,95.0,180,0,0,150.0,10.0,95.0,0.92388,-0.38268,-0.0,0.0
250.0,10.0,105.0,180,0,0,150.0,10.0,105.0,0.92388,-0.38268,-0.0,0.0
250.0,10.0,115.0,180,0,0,150.0,10.0,115.0,0.92388,-0.38268,-0.0,0.0
250.0,10.0,125.0,180,0,0,150.0,10.0,125.0,0.92388,-0.38268,-0.0,0.0
250.0,10.0,135.0,180,0,0,150.0,10.0,135.0,0.92388,-0.38268,-0.0,0.0
250.0,10.0,145.0,180,0,0,150.0,10.0,145.0,0.92388,-0.38268,-0.0,0.0
250.0,10.0,155.0,180,0,0,150.0,10.0,155.0,0.92388,-0.38268,-0.0,0.0
250.0,10.0,165.0,180,0,0,150.0,10.0,165.0,0.92388,-0.38268,-0.0,0.0
250.0,10.0,175.0,180,0,0,150.0,10.0,175.0,0.92388,-0.38268,-0.0,0.0
250.0,20.0,75.0,180,0,0,150.0,20.0,75.0,0.92388,-0.38268,-0.0,0.0
250.0,20.0,85.0,180,0,0,150.0,20.0,85.0,0.92388,-0.38268,-0.0,0.0
250.0,20.0,95.0,180,0,0,150.0,20.0,95.0,0.92388,-0.38268,-0.0,0.0
250.0,20.0,105.0,180,0,0,150.0,20.0,105.0,0.92388,-0.38268,-0.0,0.0
250.0,20.0,115.0,180,0,0,150.0,20.0,115.0,0.92388,-0.38268,-0.0,0.0
250.0,20.0,125.0,180,0,0,150.0,20.0,125.0,0.92388,-0.38268,-0.0,0.0
250.0,20.0,135.0,180,0,0,150.0,20.0,135.0,0.92388,-0.38268,-0.0,0.0
250.0,20.0,145.0,180,0,0,150.0,20.0,145.0,0.92388,-0.38268,-0.0,0.0
250.0,20.0,155.0,180,0,0,150.0,20.0,155.0,0.92388,-0.38268,-0.0,0.0
250.0,20.0,165.0,180,0,0,150.0,20.0,165.0,0.92388,-0.38268,-0.0,0.0
250.0,20.0,175.0,180,0,0,150.0,20.0,175.0,0.92388,-0.38268,-0.0,0.0
250.0,30.0,75.0,180,0,0,150.0,30.0,75.0,0.92388,-0.38268,-0.0,0.0
250.0,30.0,85.0,180,0,0,150.0,30.0,85.0,0.92388,-0.38268,-0.0,0.0
250.0,30.0,95.0,180,0,0,150.0,30.0,95.0,0.92388,-0.38268,-0.0,0.0
250.0,30.0,105.0,180,0,0,150.0,30.0,105.0,0.92388,-0.38268,-0.0,0.0
250.0,30.0,115.0,180,0,0,150.0,30.0,115.0,0.92388,-0.38268,-0.0,0.0
250.0,30.0,125.0,180,0,0,150.0,30.0,125.0,0.92388,-0.38268,-0.0,0.0
250.0,30.0,135.0,180,0,0,150.0,30.0,135.0,0.92388,-0.38268,-0.0,0.0
250.0,30.0,145.0,180,0,0,150.0,30.0,145.0,0.92388,-0.38268,-0.0,0.0
250.0,30.0,155.0,180,0,0,150.0,30.0,155.0,0.92388,-0.38268,-0.0,0.0
250.0,30.0,165.0,180,0,0,150.0,30.0,165.0,0.92388,-0.38268,-0.0,0.0
250.0,30.0,175.0,180,0,0,150.0,30.0,175.0,0.92388,-0.38268,-0.0,0.0
250.0,40.0,75.0,180,0,0,150.0,40.0,75.0,0.92388,-0.38268,-0.0,0.0
250.0,40.0,85.0,180,0,0,150.0,40.0,85.0,0.92388,-0.38268,-0.0,0.0
250.0,40.0,95.0,180,0,0,150.0,40.0,95.0,0.92388,-0.38268,-0.0,0.0
250.0,40.0,105.0,180,0,0,150.0,40.0,105.0,0.92388,-0.38268,-0.0,0.0
250.0,40.0,115.0,180,0,0,150.0,40.0,115.0,0.92388,-0.38268,-0.0,0.0
250.0,40.0,125.0,180,0,0,150.0,40.0,125.0,0.92388,-0.38268,-0.0,0.0
250.0,40.0,135.0,180,0,0,150.0,40.0,135.0,0.92388,-0.38268,-0.0,0.0
250.0,40.0,145.0,180,0,0,150.0,40.0,145.0,0.92388,-0.38268,-0.0,0.0
250.0,40.0,155.0,180,0,0,150.0,40.0,155.0,0.92388,-0.38268,-0.0,0.0
250.0,40.0,165.0,180,0,0,150.0,40.0,165.0,0.92388,-0.38268,-0.0,0.0
250.0,40.0,175.0,180,0,0,150.0,40.0,175.0,0.92388,-0.38268,-0.0,0.0
250.0,50.0,75.0,180,0,0,150.0,50.0,75.0,0.92388,-0.38268,-0.0,0.0
250.0,50.0,85.0,180,0,0,150.0,50.0,85.0,0.92388,-0.38268,-0.0,0.0
250.0,50.0,95.0,180,0,0,150.0,50.0,95.0,0.92388,-0.38268,-0.0,0.0
250.0,50.0,105.0,180,0,0,150.0,50.0,105.0,0.92388,-0.38268,-0.0,0.0
250.0,50.0,115.0,180,0,0,150.0,50.0,115.0,0.92388,-0.38268,-0.0,0.0
250.0,50.0,125.0,180,0,0,150.0,50.0,125.0,0.92388,-0.38268,-0.0,0.0
250.0,50.0,135.0,180,0,0,150.0,50.0,135.0,0.92388,-0.38268,-0.0,0.0
250.0,50.0,145.0,180,0,0,150.0,50.0,145.0,0.92388,-0.38268,-0.0,0.0
250.0,50.0,155.0,180,0,0,150.0,50.0,155.0,0.92388,-0.38268,-0.0,0.0
250.0,50.0,165.0,180,0,0,150.0,50.0,165.0,0.92388,-0.38268,-0.0,0.0
250.0,50.0,175.0,180,0,0,150.0,50.0,175.0,0.92388,-0.38268,-0.0,0.0
260.0,-50.0,75.0,180,0,0,160.0,-50.0,75.0,0.92388,-0.38268,-0.0,0.0
260.0,-50.0,85.0,180,0,0,160.0,-50.0,85.0,0.92388,-0.38268,-0.0,0.0
260.0,-50.0,95.0,180,0,0,160.0,-50.0,95.0,0.92388,-0.38268,-0.0,0.0
260.0,-50.0,105.0,180,0,0,160.0,-50.0,105.0,0.92388,-0.38268,-0.0,0.0
260.0,-50.0,115.0,180,0,0,160.0,-50.0,115.0,0.92388,-0.38268,-0.0,0.0
260.0,-50.0,125.0,180,0,0,160.0,-50.0,125.0,0.92388,-0.38268,-0.0,0.0
260.0,-50.0,135.0,180,0,0,160.0,-50.0,135.0,0.92388,-0.38268,-0.0,0.0
260.0,-50.0,145.0,180,0,0,160.0,-50.0,145.0,0.92388,-0.38268,-0.0,0.0
260.0,-50.0,155.0,180,0,0,160.0,-50.0,155.0,0.92388,-0.38268,-0.0,0.0
260.0,-50.0,165.0,180,0,0,160.0,-50.0,165.0,0.92388,-0.38268,-0.0,0.0
260.0,-50.0,175.0,180,0,0,160.0,-50.0,175.0,0.92388,-0.38268,-0.0,0.0
260.0,-40.0,75.0,180,0,0,160.0,-40.0,75.0,0.92388,-0.38268,-0.0,0.0
260.0,-40.0,85.0,180,0,0,160.0,-40.0,85.0,0.92388,-0.38268,-0.0,0.0
260.0,-40.0,95.0,180,0,0,160.0,-40.0,95.0,0.92388,-0.38268,-0.0,0.0
260.0,-40.0,105.0,180,0,0,160.0,-40.0,105.0,0.92388,-0.38268,-0.0,0.0
260.0,-40.0,115.0,180,0,0,160.0,-40.0,115.0,0.92388,-0.38268,-0.0,0.0
260.0,-40.0,125.0,180,0,0,160.0,-40.0,125.0,0.92388,-0.38268,-0.0,0.0
260.0,-40.0,135.0,180,0,0,160.0,-40.0,135.0,0.92388,-0.38268,-0.0,0.0
260.0,-40.0,145.0,180,0,0,160.0,-40.0,145.0,0.92388,-0.38268,-0.0,0.0
260.0,-40.0,155.0,180,0,0,160.0,-40.0,155.0,0.92388,-0.38268,-0.0,0.0
260.0,-40.0,165.0,180,0,0,160.0,-40.0,165.0,0.92388,-0.38268,-0.0,0.0
260.0,-40.0,175.0,180,0,0,160.0,-40.0,175.0,0.92388,-0.38268,-0.0,0.0
260.0,-30.0,75.0,180,0,0,160.0,-30.0,75.0,0.92388,-0.38268,-0.0,0.0
260.0,-30.0,85.0,180,0,0,160.0,-30.0,85.0,0.92388,-0.38268,-0.0,0.0
260.0,-30.0,95.0,180,0,0,160.0,-30.0,95.0,0.92388,-0.38268,-0.0,0.0
260.0,-30.0,105.0,180,0,0,160.0,-30.0,105.0,0.92388,-0.38268,-0.0,0.0
260.0,-30.0,115.0,180,0,0,160.0,-30.0,115.0,0.92388,-0.38268,-0.0,0.0
260.0,-30.0,125.0,180,0,0,160.0,-30.0,125.0,0.92388,-0.38268,-0.0,0.0
260.0,-30.0,135.0,180,0,0,160.0,-30.0,135.0,0.92388,-0.38268,-0.0,0.0
260.0,-30.0,145.0,180,0,0,160.0,-30.0,145.0,0.92388,-0.38268,-0.0,0.0
260.0,-30.0,155.0,180,0,0,160.0,-30.0,155.0,0.92388,-0.38268,-0.0,0.0
260.0,-30.0,165.0,180,0,0,160.0,-30.0,165.0,0.92388,-0.38268,-0.0,0.0
260.0,-30.0,175.0,180,0,0,160.0,-30.0,175.0,0.92388,-0.38268,-0.0,0.0
260.0,-20.0,75.0,180,0,0,160.0,-20.0,75.0,0.92388,-0.38268,-0.0,0.0
260.0,-20.0,85.0,180,0,0,160.0,-20.0,85.0,0.92388,-0.38268,-0.0,0.0
260.0,-20.0,95.0,180,0,0,160.0,-20.0,95.0,0.92388,-0.38268,-0.0,0.0
260.0,-20.0,105.0,180,0,0,160.0,-20.0,105.0,0.92388,-0.38268,-0.0,0.0
260.0,-20.0,115.0,180,0,0,160.0,-20.0,115.0,0.92388,-0.38268,-0.0,0.0
260.0,-20.0,125.0,180,0,0,160.0,-20.0,125.0,0.92388,-0.38268,-0.0,0.0
260.0,-20.0,135.0,180,0,0,160.0,-20.0,135.0,0.92388,-0.38268,-0.0,0.0
260.0,-20.0,145.0,180,0,0,160.0,-20.0,145.0,0.92388,-0.38268,-0.0,0.0
260.0,-20.0,155.0,180,0,0,160.0,-20.0,155.0,0.92388,-0.38268,-0.0,0.0
260.0,-20.0,165.0,180,0,0,160.0,-20.0,165.0,0.92388,-0.38268,-0.0,0.0
260.0,-20.0,175.0,180,0,0,160.0,-20.0,175.0,0.92388,-0.38268,-0.0,0.0
260.0,-10.0,75.0,180,0,0,160.0,-10.0,75.0,0.92388,-0.38268,-0.0,0.0
260.0,-10.0,85.0,180,0,0,160.0,-10.0,85.0,0.92388,-0.38268,-0.0,0.0
260.0,-10.0,95.0,180,0,0,160.0,-10.0,95.0,0.92388,-0.38268,-0.0,0.0
260.0,-10.0,105.0,180,0,0,160.0,-10.0,105.0,0.92388,-0.38268,-0.0,0.0
260.0,-10.0,115.0,180,0,0,160.0,-10.0,115.0,0.92388,-0.38268,-0.0,0.0
260.0,-10.0,125.0,180,0,0,160.0,-10.0,125.0,0.92388,-0.38268,-0.0,0.0
260.0,-10.0,135.0,180,0,0,160.0,-10.0,135.0,0.92388,-0.38268,-0.0,0.0
260.0,-10.0,145.0,180,0,0,160.0,-10.0,145.0,0.92388,-0.38268,-0.0,0.0
260.0,-10.0,155.0,180,0,0,160.0,-10.0,155.0,0.92388,-0.38268,-0.0,0.0
260.0,-10.0,165.0,180,0,0,160.0,-10.0,165.0,0.92388,-0.38268,-0.0,0.0
260.0,-10.0,175.0,180,0,0,160.0,-10.0,175.0,0.92388,-0.38268,-0.0,0.0
260.0,0.0,75.0,180,0,0,160.0,0.0,75.0,0.92388,-0.38268,-0.0,0.0
260.0,0.0,85.0,180,0,0,160.0,0.0,85.0,0.92388,-0.38268,-0.0,0.0
260.0,0.0,95.0,180,0,0,160.0,0.0,95.0,0.92388,-0.38268,-0.0,0.0
260.0,0.0,105.0,180,0,0,160.0,0.0,105.0,0.92388,-0.38268,-0.0,0.0
260.0,0.0,115.0,180,0,0,160.0,0.0,115.0,0.92388,-0.38268,-0.0,0.0
260.0,0.0,125.0,180,0,0,160.0,0.0,125.0,0.92388,-0.38268,-0.0,0.0
260.0,0.0,135.0,180,0,0,160.0,0.0,135.0,0.92388,-0.38268,-0.0,0.0
260.0,0.0,145.0,180,0,0,160.0,0.0,145.0,0.92388,-0.38268,-0.0,0.0
260.0,0.0,155.0,180,0,0,160.0,0.0,155.0,0.92388,-0.38268,-0.0,0.0
260.0,0.0,165.0,180,0,0,160.0,0.0,165.0,0.92388,-0.38268,-0.0,0.0
260.0,0.0,175.0,180,0,0,160.0,0.0,175.0,0.92388,-0.38268,-0.0,0.0
260.0,10.0,75.0,180,0,0,160.0,10.0,75.0,0.92388,-0.38268,-0.0,0.0
260.0,10.0,85.0,180,0,0,160.0,10.0,85.0,0.92388,-0.38268,-0.0,0.0
260.0,10.0,95.0,180,0,0,160.0,10.0,95.0,0.92388,-0.38268,-0.0,0.0
260.0,10.0,105.0,180,0,0,160.0,10.0,105.0,0.92388,-0.38268,-0.0,0.0
260.0,10.0,115.0,180,0,0,160.0,10.0,115.0,0.92388,-0.38268,-0.0,0.0
260.0,10.0,125.0,180,0,0,160.0,10.0,125.0,0.92388,-0.38268,-0.0,0.0
260.0,10.0,135.0,180,0,0,160.0,10.0,135.0,0.92388,-0.38268,-0.0,0.0
260.0,10.0,145.0,180,0,0,160.0,10.0,145.0,0.92388,-0.38268,-0.0,0.0
260.0,10.0,155.0,180,0,0,160.0,10.0,155.0,0.92388,-0.38268,-0.0,0.0
260.0,10.0,165.0,180,0,0,160.0,10.0,165.0,0.92388,-0.38268,-0.0,0.0
260.0,10.0,175.0,180,0,0,160.0,10.0,175.0,0.92388,-0.38268,-0.0,0.0
260.0,20.0,75.0,180,0,0,160.0,20.0,75.0,0.92388,-0.38268,-0.0,0.0
260.0,20.0,85.0,180,0,0,160.0,20.0,85.0,0.92388,-0.38268,-0.0,0.0
260.0,20.0,95.0,180,0,0,160.0,20.0,95.0,0.92388,-0.38268,-0.0,0.0
260.0,20.0,105.0,180,0,0,160.0,20.0,105.0,0.92388,-0.38268,-0.0,0.0
260.0,20.0,115.0,180,0,0,160.0,20.0,115.0,0.92388,-0.38268,-0.0,0.0
260.0,20.0,125.0,180,0,0,160.0,20.0,125.0,0.92388,-0.38268,-0.0,0.0
260.0,20.0,135.0,180,0,0,160.0,20.0,135.0,0.92388,-0.38268,-0.0,0.0
260.0,20.0,145.0,180,0,0,160.0,20.0,145.0,0.92388,-0.38268,-0.0,0.0
260.0,20.0,155.0,180,0,0,160.0,20.0,155.0,0.92388,-0.38268,-0.0,0.0
260.0,20.0,165.0,180,0,0,160.0,20.0,165.0,0.92388,-0.38268,-0.0,0.0
260.0,20.0,175.0,180,0,0,160.0,20.0,175.0,0.92388,-0.38268,-0.0,0.0
260.0,30.0,75.0,180,0,0,160.0,30.0,75.0,0.92388,-0.38268,-0.0,0.0
260.0,30.0,85.0,180,0,0,160.0,30.0,85.0,0.92388,-0.38268,-0.0,0.0
260.0,30.0,95.0,180,0,0,160.0,30.0,95.0,0.92388,-0.38268,-0.0,0.0
260.0,30.0,105.0,180,0,0,160.0,30.0,105.0,0.92388,-0.38268,-0.0,0.0
260.0,30.0,115.0,180,0,0,160.0,30.0,115.0,0.92388,-0.38268,-0.0,0.0
260.0,30.0,125.0,180,0,0,160.0,30.0,125.0,0.92388,-0.38268,-0.0,0.0
260.0,30.0,135.0,180,0,0,160.0,30.0,135.0,0.92388,-0.38268,-0.0,0.0
260.0,30.0,145.0,180,0,0,160.0,30.0,145.0,0.92388,-0.38268,-0.0,0.0
260.0,30.0,155.0,180,0,0,160.0,30.0,155.0,0.92388,-0.38268,-0.0,0.0
260.0,30.0,165.0,180,0,0,160.0,30.0,165.0,0.92388,-0.38268,-0.0,0.0
260.0,30.0,175.0,180,0,0,160.0,30.0,175.0,0.92388,-0.38268,-0.0,0.0
260.0,40.0,75.0,180,0,0,160.0,40.0,75.0,0.92388,-0.38268,-0.0,0.0
260.0,40.0,85.0,180,0,0,160.0,40.0,85.0,0.92388,-0.38268,-0.0,0.0
260.0,40.0,95.0,180,0,0,160.0,40.0,95.0,0.92388,-0.38268,-0.0,0.0
260.0,40.0,105.0,180,0,0,160.0,40.0,105.0,0.92388,-0.38268,-0.0,0.0
260.0,40.0,115.0,180,0,0,160.0,40.0,115.0,0.92388,-0.38268,-0.0,0.0
260.0,40.0,125.0,180,0,0,160.0,40.0,125.0,0.92388,-0.38268,-0.0,0.0
260.0,40.0,135.0,180,0,0,160.0,40.0,135.0,0.92388,-0.38268,-0.0,0.0
260.0,40.0,145.0,180,0,0,160.0,40.0,145.0,0.92388,-0.38268,-0.0,0.0
260.0,40.0,155.0,180,0,0,160.0,40.0,155.0,0.92388,-0.38268,-0.0,0.0
260.0,40.0,165.0,180,0,0,160.0,40.0,165.0,0.92388,-0.38268,-0.0,0.0
260.0,40.0,175.0,180,0,0,160.0,40.0,175.0,0.92388,-0.38268,-0.0,0.0
260.0,50.0,75.0,180,0,0,160.0,50.0,75.0,0.92388,-0.38268,-0.0,0.0
260.0,50.0,85.0,180,0,0,160.0,50.0,85.0,0.92388,-0.38268,-0.0,0.0
260.0,50.0,95.0,180,0,0,160.0,50.0,95.0,0.92388,-0.38268,-0.0,0.0
260.0,50.0,105.0,180,0,0,160.0,50.0,105.0,0.92388,-0.38268,-0.0,0.0
260.0,50.0,115.0,180,0,0,160.0,50.0,115.0,0.92388,-0.38268,-0.0,0.0
260.0,50.0,125.0,180,0,0,160.0,50.0,125.0,0.92388,-0.38268,-0.0,0.0
260.0,50.0,135.0,180,0,0,160.0,50.0,135.0,0.92388,-0.38268,-0.0,0.0
260.0,50.0,145.0,180,0,0,160.0,50.0,145.0,0.92388,-0.38268,-0.0,0.0
260.0,50.0,155.0,180,0,0,160.0,50.0,155.0,0.92388,-0.38268,-0.0,0.0
260.0,50.0,165.0,180,0,0,160.0,50.0,165.0,0.92388,-0.38268,-0.0,0.0
260.0,50.0,175.0,180,0,0,160.0,50.0,175.0,0.92388,-0.38268,-0.0,0.0
270.0,-50.0,75.0,180,0,0,170.0,-50.0,75.0,0.92388,-0.38268,-0.0,0.0
270.0,-50.0,85.0,180,0,0,170.0,-50.0,85.0,0.92388,-0.38268,-0.0,0.0
270.0,-50.0,95.0,180,0,0,170.0,-50.0,95.0,0.92388,-0.38268,-0.0,0.0
270.0,-50.0,105.0,180,0,0,170.0,-50.0,105.0,0.92388,-0.38268,-0.0,0.0
270.0,-50.0,115.0,180,0,0,170.0,-50.0,115.0,0.92388,-0.38268,-0.0,0.0
270.0,-50.0,125.0,180,0,0,170.0,-50.0,125.0,0.92388,-0.38268,-0.0,0.0
270.0,-50.0,135.0,180,0,0,170.0,-50.0,135.0,0.92388,-0.38268,-0.0,0.0
270.0,-50.0,145.0,180,0,0,170.0,-50.0,145.0,0.92388,-0.38268,-0.0,0.0
270.0,-50.0,155.0,180,0,0,170.0,-50.0,155.0,0.92388,-0.38268,-0.0,0.0
270.0,-50.0,165.0,180,0,0,170.0,-50.0,165.0,0.92388,-0.38268,-0.0,0.0
270.0,-50.0,175.0,180,0,0,170.0,-50.0,175.0,0.92388,-0.38268,-0.0,0.0
270.0,-40.0,75.0,180,0,0,170.0,-40.0,75.0,0.92388,-0.38268,-0.0,0.0
270.0,-40.0,85.0,180,0,0,170.0,-40.0,85.0,0.92388,-0.38268,-0.0,0.0
270.0,-40.0,95.0,180,0,0,170.0,-40.0,95.0,0.92388,-0.38268,-0.0,0.0
270.0,-40.0,105.0,180,0,0,170.0,-40.0,105.0,0.92388,-0.38268,-0.0,0.0
270.0,-40.0,115.0,180,0,0,170.0,-40.0,115.0,0.92388,-0.38268,-0.0,0.0
270.0,-40.0,125.0,180,0,0,170.0,-40.0,125.0,0.92388,-0.38268,-0.0,0.0
270.0,-40.0,135.0,180,0,0,170.0,-40.0,135.0,0.92388,-0.38268,-0.0,0.0
270.0,-40.0,145.0,180,0,0,170.0,-40.0,145.0,0.92388,-0.38268,-0.0,0.0
270.0,-40.0,155.0,180,0,0,170.0,-40.0,155.0,0.92388,-0.38268,-0.0,0.0
270.0,-40.0,165.0,180,0,0,170.0,-40.0,165.0,0.92388,-0.38268,-0.0,0.0
270.0,-40.0,175.0,180,0,0,170.0,-40.0,175.0,0.92388,-0.38268,-0.0,0.0
270.0,-30.0,75.0,180,0,0,170.0,-30.0,75.0,0.92388,-0.38268,-0.0,0.0
270.0,-30.0,85.0,180,0,0,170.0,-30.0,85.0,0.92388,-0.38268,-0.0,0.0
270.0,-30.0,95.0,180,0,0,170.0,-30.0,95.0,0.92388,-0.38268,-0.0,0.0
270.0,-30.0,105.0,180,0,0,170.0,-30.0,105.0,0.92388,-0.38268,-0.0,0.0
270.0,-30.0,115.0,180,0,0,170.0,-30.0,115.0,0.92388,-0.38268,-0.0,0.0
270.0,-30.0,125.0,180,0,0,170.0,-30.0,125.0,0.92388,-0.38268,-0.0,0.0
