robot_x,robot_y,robot_z,robot_rx,robot_ry,robot_rz,aurora_x,aurora_y,aurora_z,aurora_quat_x,aurora_quat_y,aurora_quat_z,aurora_quat_w,aurora_quality
50.0,75.0,-370.0,-0.0,-0.0,180.0,53.0,69.63,-115.72,-0.876,0.481,0.021,0.001,0.08
50.0,75.0,-400.0,-0.0,-0.0,180.0,53.18,68.29,-85.77,0.879,-0.477,-0.025,0.001,0.08
80.0,-75.0,-250.0,-0.0,-0.0,180.0,20.26,-74.24,-234.55,0.89,-0.456,-0.014,0.0,0.302
80.0,-75.0,-280.0,-0.0,-0.0,180.0,21.5,-74.71,-205.29,-0.89,0.455,0.014,0.003,0.298
80.0,-75.0,-310.0,-0.0,-0.0,180.0,22.48,-75.73,-175.82,-0.89,0.455,0.015,0.004,0.284
80.0,-75.0,-340.0,-0.0,-0.0,180.0,23.01,-76.81,-146.51,-0.89,0.455,0.019,0.005,0.294
80.0,-75.0,-370.0,-0.0,-0.0,180.0,23.07,-78.04,-117.06,-0.891,0.454,0.025,0.005,0.328
80.0,-75.0,-400.0,-0.0,-0.0,180.0,23.79,-79.69,-87.51,-0.888,0.459,0.027,0.004,0.282
80.0,-45.0,-250.0,-0.0,-0.0,180.0,21.29,-44.79,-234.86,-0.891,0.455,0.011,0.0,0.209
80.0,-45.0,-280.0,-0.0,-0.0,180.0,22.19,-45.62,-205.34,-0.888,0.461,0.01,0.002,0.152
80.0,-45.0,-310.0,-0.0,-0.0,180.0,22.84,-46.65,-175.74,-0.885,0.466,0.012,0.003,0.1
80.0,-45.0,-340.0,-0.0,-0.0,180.0,23.25,-47.83,-146.23,-0.882,0.471,0.014,0.003,0.057
80.0,-45.0,-370.0,-0.0,-0.0,180.0,23.63,-48.95,-117.01,-0.881,0.472,0.02,0.002,0.06
80.0,-45.0,-400.0,-0.0,-0.0,180.0,23.56,-49.94,-87.03,-0.883,0.47,0.026,0.001,0.097
80.0,-15.0,-250.0,-0.0,-0.0,180.0,21.52,-15.54,-234.87,0.89,-0.455,-0.009,0.001,0.174
80.0,-15.0,-280.0,-0.0,-0.0,180.0,22.23,-16.03,-205.28,-0.887,0.461,0.011,0.003,0.119
80.0,-15.0,-310.0,-0.0,-0.0,180.0,22.64,-16.84,-175.82,-0.884,0.467,0.013,0.003,0.077
80.0,-15.0,-340.0,-0.0,-0.0,180.0,23.05,-17.99,-146.35,-0.882,0.47,0.017,0.004,0.045
80.0,-15.0,-370.0,-0.0,-0.0,180.0,23.24,-19.09,-116.81,-0.882,0.471,0.021,0.003,0.045
80.0,-15.0,-400.0,-0.0,-0.0,180.0,23.54,-20.3,-86.87,-0.884,0.466,0.027,0.003,0.077
80.0,15.0,-250.0,-0.0,-0.0,180.0,21.49,13.76,-234.97,0.89,-0.456,-0.01,0.002,0.178
80.0,15.0,-280.0,-0.0,-0.0,180.0,22.07,13.13,-205.29,-0.886,0.464,0.011,0.0,0.123
80.0,15.0,-310.0,-0.0,-0.0,180.0,22.44,12.5,-175.68,-0.883,0.469,0.014,0.002,0.088
80.0,15.0,-340.0,-0.0,-0.0,180.0,22.88,11.77,-146.11,-0.88,0.475,0.017,0.003,0.064
80.0,15.0,-370.0,-0.0,-0.0,180.0,23.16,10.7,-116.45,-0.878,0.478,0.021,0.002,0.05
80.0,15.0,-400.0,-0.0,-0.0,180.0,23.71,9.5,-86.48,-0.877,0.48,0.024,0.002,0.051
80.0,45.0,-250.0,-0.0,-0.0,180.0,21.39,42.8,-235.29,0.889,-0.458,-0.01,0.003,0.181
80.0,45.0,-280.0,-0.0,-0.0,180.0,21.87,42.55,-205.48,0.885,-0.465,-0.012,0.001,0.134
80.0,45.0,-310.0,-0.0,-0.0,180.0,22.24,41.83,-175.47,-0.882,0.471,0.015,0.001,0.104
80.0,45.0,-340.0,-0.0,-0.0,180.0,22.62,41.18,-145.66,-0.878,0.478,0.018,0.003,0.091
80.0,45.0,-370.0,-0.0,-0.0,180.0,23.21,40.13,-116.13,-0.876,0.481,0.022,0.002,0.079
80.0,45.0,-400.0,-0.0,-0.0,180.0,23.61,38.87,-85.96,-0.875,0.483,0.024,0.001,0.062
80.0,75.0,-250.0,-0.0,-0.0,180.0,21.22,72.31,-235.29,0.889,-0.458,-0.011,0.004,0.189
80.0,75.0,-280.0,-0.0,-0.0,180.0,21.85,71.74,-205.51,0.885,-0.466,-0.013,0.001,0.142
80.0,75.0,-310.0,-0.0,-0.0,180.0,22.34,71.13,-175.49,-0.882,0.471,0.015,0.0,0.113
80.0,75.0,-340.0,-0.0,-0.0,180.0,22.78,70.53,-145.51,-0.878,0.478,0.019,0.002,0.093
80.0,75.0,-370.0,-0.0,-0.0,180.0,23.06,69.56,-115.3,-0.876,0.482,0.022,0.002,0.085
80.0,75.0,-400.0,-0.0,-0.0,180.0,23.49,68.39,-85.52,-0.877,0.48,0.026,0.001,0.081
110.0,-75.0,-250.0,-0.0,-0.0,180.0,-9.09,-75.16,-234.24,0.89,-0.455,-0.01,0.002,0.294
110.0,-75.0,-280.0,-0.0,-0.0,180.0,-8.01,-75.88,-205.02,-0.89,0.456,0.011,0.001,0.268
110.0,-75.0,-310.0,-0.0,-0.0,180.0,-7.4,-76.77,-175.87,-0.89,0.455,0.014,0.001,0.258
110.0,-75.0,-340.0,-0.0,-0.0,180.0,-6.65,-77.42,-146.23,-0.893,0.45,0.017,0.004,0.281
110.0,-75.0,-370.0,-0.0,-0.0,180.0,-6.32,-78.38,-116.65,-0.894,0.447,0.022,0.005,0.322
110.0,-75.0,-400.0,-0.0,-0.0,180.0,-5.19,-79.9,-87.28,-0.886,0.463,0.025,0.006,0.219
110.0,-45.0,-250.0,-0.0,-0.0,180.0,-7.6,-45.17,-234.85,-0.894,0.449,0.007,0.003,0.229
110.0,-45.0,-280.0,-0.0,-0.0,180.0,-6.81,-46.02,-205.42,-0.89,0.457,0.008,0.004,0.158
110.0,-45.0,-310.0,-0.0,-0.0,180.0,-6.28,-46.7,-176.1,-0.886,0.463,0.01,0.005,0.096
110.0,-45.0,-340.0,-0.0,-0.0,180.0,-5.86,-48.13,-146.65,-0.882,0.471,0.013,0.004,0.038
110.0,-45.0,-370.0,-0.0,-0.0,180.0,-5.7,-49.21,-116.84,-0.879,0.477,0.017,0.003,0.016
110.0,-45.0,-400.0,-0.0,-0.0,180.0,-5.68,-50.33,-86.88,-0.879,0.477,0.024,0.002,0.04
110.0,-15.0,-250.0,-0.0,-0.0,180.0,-7.13,-15.77,-234.94,-0.892,0.451,0.006,0.002,0.208
110.0,-15.0,-280.0,-0.0,-0.0,180.0,-6.78,-16.48,-205.25,-0.888,0.46,0.008,0.004,0.137
110.0,-15.0,-310.0,-0.0,-0.0,180.0,-6.75,-17.01,-175.71,-0.885,0.466,0.012,0.005,0.09
110.0,-15.0,-340.0,-0.0,-0.0,180.0,-6.61,-18.13,-146.18,-0.883,0.469,0.016,0.004,0.06
110.0,-15.0,-370.0,-0.0,-0.0,180.0,-6.52,-19.5,-116.4,-0.879,0.476,0.02,0.002,0.04
110.0,-15.0,-400.0,-0.0,-0.0,180.0,-6.04,-20.73,-86.69,-0.878,0.478,0.025,0.001,0.041
110.0,15.0,-250.0,-0.0,-0.0,180.0,-7.16,13.53,-234.92,-0.891,0.455,0.006,0.0,0.21
110.0,15.0,-280.0,-0.0,-0.0,180.0,-6.97,12.72,-205.05,-0.886,0.464,0.008,0.001,0.149
110.0,15.0,-310.0,-0.0,-0.0,180.0,-7.02,12.12,-175.38,-0.883,0.47,0.012,0.002,0.111
110.0,15.0,-340.0,-0.0,-0.0,180.0,-6.91,11.37,-145.81,-0.881,0.473,0.017,0.002,0.087
110.0,15.0,-370.0,-0.0,-0.0,180.0,-6.76,10.42,-116.0,-0.878,0.477,0.021,0.001,0.065
110.0,15.0,-400.0,-0.0,-0.0,180.0,-6.21,9.18,-86.31,0.877,-0.481,-0.024,0.0,0.05
110.0,45.0,-250.0,-0.0,-0.0,180.0,-7.43,42.36,-235.02,0.889,-0.458,-0.007,0.001,0.212
110.0,45.0,-280.0,-0.0,-0.0,180.0,-7.1,42.26,-205.13,-0.885,0.466,0.01,0.001,0.161
110.0,45.0,-310.0,-0.0,-0.0,180.0,-7.0,41.38,-175.35,-0.881,0.472,0.013,0.001,0.13
110.0,45.0,-340.0,-0.0,-0.0,180.0,-6.92,40.82,-145.54,-0.879,0.477,0.017,0.001,0.117
110.0,45.0,-370.0,-0.0,-0.0,180.0,-6.68,40.1,-115.57,-0.877,0.48,0.022,0.002,0.098
110.0,45.0,-400.0,-0.0,-0.0,180.0,-6.2,38.81,-85.61,-0.876,0.482,0.025,0.002,0.068
110.0,75.0,-250.0,-0.0,-0.0,180.0,-7.64,71.78,-235.27,0.889,-0.457,-0.008,0.003,0.212
110.0,75.0,-280.0,-0.0,-0.0,180.0,-7.26,71.45,-205.21,0.885,-0.465,-0.01,0.0,0.164
110.0,75.0,-310.0,-0.0,-0.0,180.0,-7.13,70.73,-175.41,-0.882,0.472,0.014,0.001,0.137
110.0,75.0,-340.0,-0.0,-0.0,180.0,-6.78,70.38,-145.28,-0.879,0.477,0.018,0.002,0.122
110.0,75.0,-370.0,-0.0,-0.0,180.0,-6.51,69.45,-115.06,-0.876,0.482,0.021,0.003,0.102
110.0,75.0,-400.0,-0.0,-0.0,180.0,-5.96,68.41,-84.76,-0.874,0.484,0.026,0.005,0.084
140.0,-75.0,-250.0,-0.0,-0.0,180.0,-38.69,-76.25,-234.1,0.889,-0.458,-0.01,0.006,0.26
140.0,-75.0,-280.0,-0.0,-0.0,180.0,-38.09,-77.18,-204.61,0.889,-0.458,-0.011,0.004,0.24
140.0,-75.0,-310.0,-0.0,-0.0,180.0,-37.65,-77.73,-175.0,0.889,-0.458,-0.014,0.003,0.222
140.0,-75.0,-340.0,-0.0,-0.0,180.0,-37.23,-78.66,-145.42,0.89,-0.456,-0.017,0.002,0.222
140.0,-75.0,-370.0,-0.0,-0.0,180.0,-36.75,-79.61,-115.65,0.889,-0.457,-0.021,0.001,0.228
140.0,-75.0,-400.0,-0.0,-0.0,180.0,-35.99,-80.8,-86.08,-0.885,0.465,0.024,0.0,0.195
140.0,-45.0,-250.0,-0.0,-0.0,180.0,-37.32,-46.32,-235.14,0.897,-0.443,-0.006,0.001,0.265
140.0,-45.0,-280.0,-0.0,-0.0,180.0,-36.88,-46.99,-205.64,-0.894,0.449,0.008,0.0,0.2
140.0,-45.0,-310.0,-0.0,-0.0,180.0,-36.58,-47.62,-176.16,-0.891,0.455,0.011,0.002,0.147
140.0,-45.0,-340.0,-0.0,-0.0,180.0,-36.12,-48.48,-146.71,-0.888,0.459,0.015,0.003,0.104
140.0,-45.0,-370.0,-0.0,-0.0,180.0,-35.74,-49.46,-117.03,-0.887,0.462,0.018,0.005,0.08
140.0,-45.0,-400.0,-0.0,-0.0,180.0,-34.65,-50.25,-87.62,-0.884,0.468,0.026,0.009,0.057
140.0,-15.0,-250.0,-0.0,-0.0,180.0,-36.28,-16.15,-235.27,-0.897,0.442,0.003,0.003,0.265
140.0,-15.0,-280.0,-0.0,-0.0,180.0,-36.12,-16.81,-205.6,-0.893,0.451,0.006,0.005,0.193
140.0,-15.0,-310.0,-0.0,-0.0,180.0,-36.17,-17.12,-175.98,-0.89,0.456,0.011,0.007,0.141
140.0,-15.0,-340.0,-0.0,-0.0,180.0,-36.3,-18.43,-146.17,-0.889,0.458,0.016,0.006,0.117
140.0,-15.0,-370.0,-0.0,-0.0,180.0,-35.97,-19.52,-116.49,-0.886,0.463,0.021,0.004,0.094
140.0,-15.0,-400.0,-0.0,-0.0,180.0,-36.1,-21.15,-86.06,-0.881,0.472,0.024,0.001,0.075
140.0,15.0,-250.0,-0.0,-0.0,180.0,-35.93,12.91,-235.16,-0.891,0.453,0.002,0.001,0.24
140.0,15.0,-280.0,-0.0,-0.0,180.0,-35.92,12.79,-205.26,-0.887,0.462,0.006,0.004,0.178
140.0,15.0,-310.0,-0.0,-0.0,180.0,-36.2,12.16,-175.5,-0.883,0.469,0.011,0.004,0.143
140.0,15.0,-340.0,-0.0,-0.0,180.0,-36.49,11.1,-145.63,-0.883,0.469,0.016,0.002,0.129
140.0,15.0,-370.0,-0.0,-0.0,180.0,-36.33,10.11,-115.94,-0.882,0.471,0.021,0.0,0.112
140.0,15.0,-400.0,-0.0,-0.0,180.0,-36.15,9.09,-85.61,0.878,-0.477,-0.025,0.0,0.08
140.0,45.0,-250.0,-0.0,-0.0,180.0,-36.04,41.96,-235.29,0.887,-0.461,-0.003,0.0,0.207
140.0,45.0,-280.0,-0.0,-0.0,180.0,-36.07,41.9,-205.33,-0.883,0.47,0.006,0.001,0.159
140.0,45.0,-310.0,-0.0,-0.0,180.0,-36.22,41.09,-175.33,-0.879,0.478,0.01,0.002,0.145
140.0,45.0,-340.0,-0.0,-0.0,180.0,-36.43,40.58,-145.49,-0.878,0.478,0.016,0.001,0.155
140.0,45.0,-370.0,-0.0,-0.0,180.0,-36.59,39.63,-115.35,-0.878,0.478,0.021,0.001,0.158
140.0,45.0,-400.0,-0.0,-0.0,180.0,-35.97,38.76,-85.28,-0.878,0.478,0.026,0.002,0.095
140.0,75.0,-250.0,-0.0,-0.0,180.0,-36.4,71.16,-235.5,0.888,-0.46,-0.004,0.003,0.179
140.0,75.0,-280.0,-0.0,-0.0,180.0,-36.31,70.89,-205.4,0.883,-0.47,-0.007,0.0,0.136
140.0,75.0,-310.0,-0.0,-0.0,180.0,-36.35,70.25,-175.22,0.879,-0.477,-0.01,0.0,0.123
140.0,75.0,-340.0,-0.0,-0.0,180.0,-36.44,69.78,-145.18,-0.877,0.481,0.015,0.0,0.141
140.0,75.0,-370.0,-0.0,-0.0,180.0,-36.25,69.2,-114.98,-0.875,0.483,0.02,0.002,0.15
140.0,75.0,-400.0,-0.0,-0.0,180.0,-35.48,67.9,-84.93,-0.874,0.486,0.024,0.004,0.133
170.0,-75.0,-250.0,-0.0,-0.0,180.0,-67.94,-77.33,-233.56,0.888,-0.459,-0.007,0.008,0.247
170.0,-75.0,-280.0,-0.0,-0.0,180.0,-67.46,-77.75,-203.98,0.888,-0.46,-0.01,0.006,0.212
170.0,-75.0,-310.0,-0.0,-0.0,180.0,-67.12,-78.47,-174.55,0.886,-0.463,-0.013,0.005,0.183
170.0,-75.0,-340.0,-0.0,-0.0,180.0,-66.7,-79.4,-145.05,0.885,-0.466,-0.016,0.003,0.161
170.0,-75.0,-370.0,-0.0,-0.0,180.0,-66.08,-80.19,-115.29,0.884,-0.468,-0.02,0.002,0.148
170.0,-75.0,-400.0,-0.0,-0.0,180.0,-65.36,-81.49,-85.51,0.882,-0.471,-0.022,0.001,0.132
170.0,-45.0,-250.0,-0.0,-0.0,180.0,-67.39,-47.57,-234.62,0.897,-0.441,-0.005,0.005,0.286
170.0,-45.0,-280.0,-0.0,-0.0,180.0,-67.16,-47.98,-205.22,0.895,-0.446,-0.009,0.005,0.227
170.0,-45.0,-310.0,-0.0,-0.0,180.0,-67.05,-48.54,-175.42,0.891,-0.453,-0.013,0.004,0.173
170.0,-45.0,-340.0,-0.0,-0.0,180.0,-66.9,-49.46,-145.62,0.888,-0.459,-0.017,0.004,0.134
170.0,-45.0,-370.0,-0.0,-0.0,180.0,-66.48,-50.41,-115.57,0.886,-0.462,-0.021,0.003,0.109
170.0,-45.0,-400.0,-0.0,-0.0,180.0,-65.8,-51.81,-85.02,0.885,-0.465,-0.022,0.005,0.104
170.0,-15.0,-250.0,-0.0,-0.0,180.0,-66.01,-17.32,-235.41,0.902,-0.432,-0.002,0.0,0.331
170.0,-15.0,-280.0,-0.0,-0.0,180.0,-66.24,-17.67,-205.91,-0.899,0.438,0.007,0.001,0.269
170.0,-15.0,-310.0,-0.0,-0.0,180.0,-66.57,-18.48,-175.99,-0.896,0.445,0.011,0.001,0.212
170.0,-15.0,-340.0,-0.0,-0.0,180.0,-66.56,-19.21,-145.88,-0.893,0.45,0.017,0.001,0.171
170.0,-15.0,-370.0,-0.0,-0.0,180.0,-66.11,-20.36,-115.87,0.89,-0.456,-0.021,0.003,0.142
170.0,-15.0,-400.0,-0.0,-0.0,180.0,-66.02,-22.51,-85.18,0.886,-0.463,-0.023,0.007,0.103
170.0,15.0,-250.0,-0.0,-0.0,180.0,-65.07,12.47,-235.59,-0.895,0.445,0.0,0.002,0.259
170.0,15.0,-280.0,-0.0,-0.0,180.0,-65.29,12.19,-206.0,-0.89,0.456,0.005,0.004,0.188
170.0,15.0,-310.0,-0.0,-0.0,180.0,-65.8,11.79,-175.96,-0.886,0.463,0.01,0.005,0.148
170.0,15.0,-340.0,-0.0,-0.0,180.0,-66.15,11.08,-145.77,-0.887,0.46,0.017,0.002,0.145
170.0,15.0,-370.0,-0.0,-0.0,180.0,-66.64,9.28,-115.41,0.89,-0.456,-0.023,0.004,0.156
170.0,15.0,-400.0,-0.0,-0.0,180.0,-66.61,7.01,-85.04,0.894,-0.447,-0.028,0.01,0.201
170.0,45.0,-250.0,-0.0,-0.0,180.0,-65.15,42.25,-235.58,-0.887,0.461,0.001,0.003,0.131
170.0,45.0,-280.0,-0.0,-0.0,180.0,-65.37,41.6,-205.72,-0.878,0.478,0.005,0.003,0.062
170.0,45.0,-310.0,-0.0,-0.0,180.0,-65.76,41.31,-175.5,-0.872,0.489,0.01,0.004,0.07
170.0,45.0,-340.0,-0.0,-0.0,180.0,-66.33,40.58,-145.32,-0.87,0.492,0.016,0.002,0.098
170.0,45.0,-370.0,-0.0,-0.0,180.0,-66.44,39.4,-115.08,-0.87,0.492,0.021,0.001,0.127
170.0,45.0,-400.0,-0.0,-0.0,180.0,-65.82,38.35,-84.92,-0.87,0.492,0.023,0.001,0.088
170.0,75.0,-250.0,-0.0,-0.0,180.0,-65.55,71.43,-235.65,0.887,-0.462,-0.002,0.0,0.101
170.0,75.0,-280.0,-0.0,-0.0,180.0,-65.87,70.79,-205.66,-0.88,0.476,0.006,0.001,0.052
170.0,75.0,-310.0,-0.0,-0.0,180.0,-66.27,70.38,-175.44,-0.875,0.484,0.01,0.0,0.055
170.0,75.0,-340.0,-0.0,-0.0,180.0,-66.61,69.69,-145.34,-0.872,0.489,0.016,0.0,0.077
170.0,75.0,-370.0,-0.0,-0.0,180.0,-66.52,69.06,-114.98,-0.871,0.491,0.022,0.001,0.13
170.0,75.0,-400.0,-0.0,-0.0,180.0,-66.12,68.11,-84.55,-0.869,0.494,0.03,0.006,0.222
200.0,-75.0,-250.0,-0.0,-0.0,180.0,-96.68,-78.33,-233.45,0.889,-0.458,-0.003,0.008,0.255
200.0,-75.0,-280.0,-0.0,-0.0,180.0,-96.44,-78.87,-203.94,0.887,-0.462,-0.006,0.007,0.214
200.0,-75.0,-310.0,-0.0,-0.0,180.0,-96.1,-79.11,-174.52,0.886,-0.464,-0.01,0.005,0.18
200.0,-75.0,-340.0,-0.0,-0.0,180.0,-95.82,-80.28,-145.21,0.883,-0.468,-0.015,0.003,0.152
200.0,-75.0,-370.0,-0.0,-0.0,180.0,-95.52,-80.88,-115.26,0.882,-0.471,-0.019,0.001,0.138
200.0,-75.0,-400.0,-0.0,-0.0,180.0,-94.76,-82.13,-85.3,-0.88,0.474,0.022,0.0,0.135
200.0,-45.0,-250.0,-0.0,-0.0,180.0,-96.6,-48.65,-234.65,0.898,-0.441,-0.002,0.007,0.313
200.0,-45.0,-280.0,-0.0,-0.0,180.0,-96.56,-49.18,-204.92,0.894,-0.448,-0.006,0.007,0.247
200.0,-45.0,-310.0,-0.0,-0.0,180.0,-96.38,-49.43,-175.05,0.891,-0.453,-0.01,0.005,0.195
200.0,-45.0,-340.0,-0.0,-0.0,180.0,-96.26,-50.26,-145.48,0.888,-0.46,-0.015,0.005,0.154
200.0,-45.0,-370.0,-0.0,-0.0,180.0,-95.77,-51.18,-115.37,0.885,-0.465,-0.019,0.003,0.126
200.0,-45.0,-400.0,-0.0,-0.0,180.0,-95.14,-52.11,-85.51,0.883,-0.469,-0.024,0.001,0.105
200.0,-15.0,-250.0,-0.0,-0.0,180.0,-95.73,-18.82,-235.76,0.905,-0.426,-0.0,0.004,0.371
200.0,-15.0,-280.0,-0.0,-0.0,180.0,-96.08,-18.76,-205.96,0.902,-0.431,-0.005,0.002,0.31
200.0,-15.0,-310.0,-0.0,-0.0,180.0,-96.5,-19.77,-175.69,0.898,-0.44,-0.009,0.002,0.247
200.0,-15.0,-340.0,-0.0,-0.0,180.0,-96.38,-20.15,-145.74,0.894,-0.448,-0.015,0.002,0.194
200.0,-15.0,-370.0,-0.0,-0.0,180.0,-95.9,-21.28,-115.27,0.89,-0.456,-0.019,0.003,0.139
200.0,-15.0,-400.0,-0.0,-0.0,180.0,-95.81,-22.21,-84.75,0.882,-0.47,-0.026,0.003,0.069
200.0,15.0,-250.0,-0.0,-0.0,180.0,-94.66,11.89,-236.36,-0.903,0.429,-0.001,0.001,0.314
200.0,15.0,-280.0,-0.0,-0.0,180.0,-95.27,11.91,-206.48,-0.901,0.433,0.005,0.003,0.27
200.0,15.0,-310.0,-0.0,-0.0,180.0,-95.95,10.98,-175.98,-0.899,0.438,0.01,0.002,0.236
200.0,15.0,-340.0,-0.0,-0.0,180.0,-96.32,10.27,-145.64,0.897,-0.441,-0.016,0.001,0.209
200.0,15.0,-370.0,-0.0,-0.0,180.0,-96.26,9.04,-114.79,0.89,-0.454,-0.021,0.004,0.14
200.0,15.0,-400.0,-0.0,-0.0,180.0,-96.24,7.34,-84.47,0.878,-0.478,-0.026,0.006,0.052
200.0,45.0,-250.0,-0.0,-0.0,180.0,-94.34,42.29,-236.45,-0.892,0.451,-0.001,0.005,0.202
200.0,45.0,-280.0,-0.0,-0.0,180.0,-94.81,42.39,-206.35,-0.885,0.466,0.004,0.006,0.16
200.0,45.0,-310.0,-0.0,-0.0,180.0,-95.23,41.82,-175.92,-0.878,0.479,0.009,0.007,0.124
200.0,45.0,-340.0,-0.0,-0.0,180.0,-95.94,40.72,-145.69,-0.873,0.487,0.015,0.004,0.094
200.0,45.0,-370.0,-0.0,-0.0,180.0,-96.27,39.18,-114.97,-0.87,0.492,0.02,0.001,0.076
200.0,45.0,-400.0,-0.0,-0.0,180.0,-95.94,37.78,-84.81,0.868,-0.496,-0.024,0.001,0.076
200.0,75.0,-250.0,-0.0,-0.0,180.0,-94.93,71.68,-236.16,-0.89,0.457,0.001,0.002,0.203
200.0,75.0,-280.0,-0.0,-0.0,180.0,-95.57,71.35,-205.66,-0.882,0.471,0.006,0.004,0.15
200.0,75.0,-310.0,-0.0,-0.0,180.0,-96.18,71.0,-175.45,-0.876,0.481,0.013,0.003,0.088
200.0,75.0,-340.0,-0.0,-0.0,180.0,-96.68,70.13,-145.18,-0.872,0.488,0.02,0.002,0.042
200.0,75.0,-370.0,-0.0,-0.0,180.0,-96.79,68.82,-114.37,-0.868,0.496,0.024,0.001,0.085
200.0,75.0,-400.0,-0.0,-0.0,180.0,-96.27,67.98,-83.88,-0.866,0.499,0.028,0.004,0.118
