robot_x,robot_y,robot_z,robot_rx,robot_ry,robot_rz,aurora_x,aurora_y,aurora_z,aurora_quat_x,aurora_quat_y,aurora_quat_z,aurora_quat_w,aurora_quality
50.0,-0.0,-325.0,-0.0,-0.0,180.0,50.95,-1.71,-85.29,0.0,-0.011,0.57,0.822,0.055
50.0,15.0,-175.0,-0.0,-0.0,180.0,48.05,14.78,-232.29,-0.007,-0.017,0.551,0.834,0.241
50.0,15.0,-190.0,-0.0,-0.0,180.0,48.41,14.81,-217.76,-0.007,-0.017,0.553,0.833,0.191
50.0,15.0,-205.0,-0.0,-0.0,180.0,48.7,14.47,-203.25,-0.008,-0.017,0.555,0.831,0.152
50.0,15.0,-220.0,-0.0,-0.0,180.0,48.97,14.46,-188.73,-0.007,-0.017,0.557,0.83,0.119
50.0,15.0,-235.0,-0.0,-0.0,180.0,49.24,14.28,-174.13,-0.006,-0.017,0.559,0.829,0.092
50.0,15.0,-250.0,-0.0,-0.0,180.0,49.57,13.95,-159.3,-0.006,-0.016,0.56,0.828,0.072
50.0,15.0,-265.0,-0.0,-0.0,180.0,49.86,14.02,-144.56,-0.005,-0.016,0.562,0.827,0.057
50.0,15.0,-280.0,-0.0,-0.0,180.0,50.26,13.69,-130.13,-0.004,-0.014,0.563,0.826,0.049
50.0,15.0,-295.0,-0.0,-0.0,180.0,50.5,13.7,-115.04,-0.002,-0.015,0.564,0.826,0.046
50.0,15.0,-310.0,-0.0,-0.0,180.0,50.82,13.52,-100.48,-0.001,-0.013,0.565,0.825,0.047
50.0,15.0,-325.0,-0.0,-0.0,180.0,51.1,13.21,-85.37,-0.001,-0.013,0.565,0.825,0.049
50.0,30.0,-175.0,-0.0,-0.0,180.0,48.01,29.32,-232.62,-0.007,-0.016,0.548,0.836,0.247
50.0,30.0,-190.0,-0.0,-0.0,180.0,48.37,29.2,-218.02,-0.007,-0.017,0.551,0.834,0.199
50.0,30.0,-205.0,-0.0,-0.0,180.0,48.65,28.96,-203.54,-0.008,-0.016,0.553,0.833,0.164
50.0,30.0,-220.0,-0.0,-0.0,180.0,48.96,28.96,-189.16,-0.007,-0.016,0.555,0.831,0.131
50.0,30.0,-235.0,-0.0,-0.0,180.0,49.22,28.7,-174.22,-0.007,-0.016,0.557,0.83,0.105
50.0,30.0,-250.0,-0.0,-0.0,180.0,49.45,28.76,-159.47,-0.006,-0.015,0.56,0.828,0.084
50.0,30.0,-265.0,-0.0,-0.0,180.0,49.79,28.46,-144.84,-0.006,-0.014,0.561,0.828,0.069
50.0,30.0,-280.0,-0.0,-0.0,180.0,50.14,28.54,-130.29,-0.004,-0.014,0.563,0.826,0.059
50.0,30.0,-295.0,-0.0,-0.0,180.0,50.42,28.27,-115.15,-0.004,-0.013,0.564,0.826,0.053
50.0,30.0,-310.0,-0.0,-0.0,180.0,50.82,27.87,-100.59,-0.002,-0.012,0.564,0.826,0.052
50.0,30.0,-325.0,-0.0,-0.0,180.0,50.95,27.91,-85.5,-0.001,-0.011,0.565,0.825,0.053
50.0,45.0,-175.0,-0.0,-0.0,180.0,47.88,43.75,-232.96,-0.007,-0.016,0.545,0.838,0.248
50.0,45.0,-190.0,-0.0,-0.0,180.0,48.26,43.53,-218.22,-0.009,-0.016,0.548,0.836,0.209
50.0,45.0,-205.0,-0.0,-0.0,180.0,48.56,43.49,-203.96,-0.008,-0.015,0.55,0.835,0.175
50.0,45.0,-220.0,-0.0,-0.0,180.0,48.95,43.17,-189.44,-0.008,-0.014,0.553,0.833,0.144
50.0,45.0,-235.0,-0.0,-0.0,180.0,49.2,43.34,-174.54,-0.007,-0.015,0.556,0.831,0.117
50.0,45.0,-250.0,-0.0,-0.0,180.0,49.47,43.17,-159.77,-0.007,-0.014,0.558,0.83,0.097
50.0,45.0,-265.0,-0.0,-0.0,180.0,49.72,43.22,-145.17,-0.005,-0.014,0.56,0.828,0.081
50.0,45.0,-280.0,-0.0,-0.0,180.0,49.99,42.81,-130.33,-0.005,-0.013,0.561,0.827,0.071
50.0,45.0,-295.0,-0.0,-0.0,180.0,50.44,42.89,-115.46,-0.004,-0.013,0.564,0.826,0.064
50.0,45.0,-310.0,-0.0,-0.0,180.0,50.68,42.44,-100.64,-0.004,-0.011,0.564,0.826,0.061
50.0,45.0,-325.0,-0.0,-0.0,180.0,50.96,42.41,-85.69,-0.002,-0.01,0.565,0.825,0.061
50.0,60.0,-175.0,-0.0,-0.0,180.0,47.89,57.98,-233.42,-0.008,-0.015,0.542,0.84,0.253
50.0,60.0,-190.0,-0.0,-0.0,180.0,48.34,57.87,-218.87,-0.009,-0.014,0.545,0.838,0.217
50.0,60.0,-205.0,-0.0,-0.0,180.0,48.57,57.83,-204.42,-0.008,-0.014,0.548,0.836,0.182
50.0,60.0,-220.0,-0.0,-0.0,180.0,48.84,57.8,-189.7,-0.008,-0.014,0.551,0.834,0.153
50.0,60.0,-235.0,-0.0,-0.0,180.0,49.09,57.64,-174.68,-0.009,-0.014,0.553,0.833,0.126
50.0,60.0,-250.0,-0.0,-0.0,180.0,49.54,57.62,-160.18,-0.008,-0.013,0.556,0.831,0.108
50.0,60.0,-265.0,-0.0,-0.0,180.0,49.74,57.7,-145.46,-0.006,-0.013,0.559,0.829,0.094
50.0,60.0,-280.0,-0.0,-0.0,180.0,50.1,57.44,-130.43,-0.007,-0.012,0.56,0.828,0.084
50.0,60.0,-295.0,-0.0,-0.0,180.0,50.31,57.49,-115.56,-0.005,-0.012,0.562,0.827,0.077
50.0,60.0,-310.0,-0.0,-0.0,180.0,50.63,57.15,-100.83,-0.004,-0.011,0.563,0.826,0.072
50.0,60.0,-325.0,-0.0,-0.0,180.0,50.8,56.75,-85.66,-0.003,-0.01,0.563,0.827,0.071
50.0,75.0,-175.0,-0.0,-0.0,180.0,47.87,72.38,-233.92,-0.008,-0.014,0.539,0.842,0.261
50.0,75.0,-190.0,-0.0,-0.0,180.0,48.22,72.41,-219.33,-0.009,-0.014,0.543,0.84,0.222
50.0,75.0,-205.0,-0.0,-0.0,180.0,48.56,72.2,-204.72,-0.01,-0.013,0.546,0.838,0.19
50.0,75.0,-220.0,-0.0,-0.0,180.0,48.92,72.04,-189.98,-0.01,-0.013,0.548,0.836,0.159
50.0,75.0,-235.0,-0.0,-0.0,180.0,49.25,72.37,-175.24,-0.008,-0.013,0.552,0.834,0.136
50.0,75.0,-250.0,-0.0,-0.0,180.0,49.47,72.09,-160.52,-0.008,-0.013,0.554,0.832,0.118
50.0,75.0,-265.0,-0.0,-0.0,180.0,49.73,72.3,-145.6,-0.007,-0.013,0.557,0.83,0.105
50.0,75.0,-280.0,-0.0,-0.0,180.0,50.24,72.11,-130.81,-0.007,-0.012,0.559,0.829,0.096
50.0,75.0,-295.0,-0.0,-0.0,180.0,50.49,72.0,-115.8,-0.006,-0.012,0.561,0.828,0.09
50.0,75.0,-310.0,-0.0,-0.0,180.0,50.89,71.64,-101.16,-0.006,-0.01,0.561,0.827,0.087
50.0,75.0,-325.0,-0.0,-0.0,180.0,50.97,71.61,-85.94,-0.004,-0.01,0.562,0.827,0.088
65.0,-75.0,-175.0,-0.0,-0.0,180.0,34.02,-74.55,-230.77,-0.015,-0.019,0.554,0.832,0.169
65.0,-75.0,-190.0,-0.0,-0.0,180.0,34.38,-74.21,-216.11,-0.014,-0.02,0.56,0.828,0.117
65.0,-75.0,-205.0,-0.0,-0.0,180.0,34.7,-74.48,-201.63,-0.015,-0.019,0.564,0.826,0.088
65.0,-75.0,-220.0,-0.0,-0.0,180.0,35.1,-74.63,-187.04,-0.014,-0.019,0.568,0.823,0.076
65.0,-75.0,-235.0,-0.0,-0.0,180.0,35.43,-74.49,-172.54,-0.012,-0.019,0.572,0.82,0.076
65.0,-75.0,-250.0,-0.0,-0.0,180.0,35.67,-74.89,-157.64,-0.012,-0.018,0.576,0.817,0.087
65.0,-75.0,-265.0,-0.0,-0.0,180.0,35.77,-74.93,-142.91,-0.009,-0.017,0.582,0.813,0.106
65.0,-75.0,-280.0,-0.0,-0.0,180.0,35.88,-75.33,-128.52,-0.007,-0.013,0.589,0.808,0.138
65.0,-75.0,-295.0,-0.0,-0.0,180.0,35.79,-75.29,-113.59,-0.003,-0.012,0.599,0.8,0.196
65.0,-75.0,-310.0,-0.0,-0.0,180.0,35.84,-75.69,-99.1,0.002,-0.008,0.609,0.793,0.266
65.0,-75.0,-325.0,-0.0,-0.0,180.0,35.88,-75.68,-84.37,0.003,-0.008,0.605,0.796,0.247
65.0,-60.0,-175.0,-0.0,-0.0,180.0,34.02,-59.41,-231.24,-0.014,-0.019,0.554,0.832,0.178
65.0,-60.0,-190.0,-0.0,-0.0,180.0,34.48,-59.37,-216.5,-0.014,-0.02,0.557,0.83,0.122
65.0,-60.0,-205.0,-0.0,-0.0,180.0,34.75,-59.6,-202.02,-0.014,-0.02,0.559,0.829,0.081
65.0,-60.0,-220.0,-0.0,-0.0,180.0,35.09,-59.66,-187.3,-0.013,-0.021,0.56,0.828,0.053
65.0,-60.0,-235.0,-0.0,-0.0,180.0,35.35,-59.97,-172.71,-0.013,-0.02,0.561,0.828,0.039
65.0,-60.0,-250.0,-0.0,-0.0,180.0,35.68,-60.08,-158.0,-0.012,-0.021,0.56,0.828,0.036
65.0,-60.0,-265.0,-0.0,-0.0,180.0,35.92,-60.57,-143.27,-0.013,-0.02,0.559,0.829,0.046
65.0,-60.0,-280.0,-0.0,-0.0,180.0,36.22,-60.7,-128.67,-0.011,-0.019,0.556,0.831,0.066
65.0,-60.0,-295.0,-0.0,-0.0,180.0,36.44,-61.11,-113.82,-0.01,-0.019,0.553,0.833,0.084
65.0,-60.0,-310.0,-0.0,-0.0,180.0,36.64,-61.54,-99.0,-0.01,-0.017,0.549,0.836,0.108
65.0,-60.0,-325.0,-0.0,-0.0,180.0,36.73,-61.82,-84.3,-0.009,-0.015,0.545,0.838,0.127
65.0,-45.0,-175.0,-0.0,-0.0,180.0,33.91,-44.43,-231.39,-0.013,-0.019,0.552,0.834,0.189
65.0,-45.0,-190.0,-0.0,-0.0,180.0,34.31,-44.58,-216.8,-0.013,-0.02,0.553,0.833,0.133
65.0,-45.0,-205.0,-0.0,-0.0,180.0,34.7,-44.79,-202.35,-0.013,-0.02,0.554,0.832,0.093
65.0,-45.0,-220.0,-0.0,-0.0,180.0,34.99,-44.82,-187.85,-0.012,-0.021,0.556,0.831,0.064
65.0,-45.0,-235.0,-0.0,-0.0,180.0,35.28,-45.22,-173.06,-0.013,-0.02,0.556,0.831,0.051
65.0,-45.0,-250.0,-0.0,-0.0,180.0,35.57,-45.31,-158.59,-0.012,-0.019,0.557,0.83,0.047
65.0,-45.0,-265.0,-0.0,-0.0,180.0,35.83,-45.53,-143.73,-0.01,-0.019,0.556,0.831,0.054
65.0,-45.0,-280.0,-0.0,-0.0,180.0,36.06,-45.97,-129.13,-0.009,-0.018,0.554,0.832,0.064
65.0,-45.0,-295.0,-0.0,-0.0,180.0,36.2,-45.99,-114.37,-0.008,-0.016,0.555,0.832,0.069
65.0,-45.0,-310.0,-0.0,-0.0,180.0,36.34,-46.58,-99.46,-0.007,-0.014,0.555,0.831,0.068
65.0,-45.0,-325.0,-0.0,-0.0,180.0,36.44,-46.49,-84.62,-0.002,-0.013,0.559,0.829,0.063
65.0,-30.0,-175.0,-0.0,-0.0,180.0,33.95,-29.62,-231.54,-0.011,-0.02,0.549,0.836,0.205
65.0,-30.0,-190.0,-0.0,-0.0,180.0,34.37,-29.71,-217.1,-0.012,-0.02,0.55,0.834,0.149
65.0,-30.0,-205.0,-0.0,-0.0,180.0,34.63,-29.98,-202.48,-0.012,-0.02,0.552,0.834,0.107
65.0,-30.0,-220.0,-0.0,-0.0,180.0,34.97,-30.19,-188.19,-0.012,-0.02,0.553,0.832,0.076
65.0,-30.0,-235.0,-0.0,-0.0,180.0,35.18,-30.26,-173.54,-0.01,-0.02,0.554,0.832,0.057
65.0,-30.0,-250.0,-0.0,-0.0,180.0,35.4,-30.3,-158.89,-0.009,-0.019,0.555,0.831,0.048
65.0,-30.0,-265.0,-0.0,-0.0,180.0,35.64,-30.81,-144.09,-0.009,-0.018,0.555,0.831,0.049
65.0,-30.0,-280.0,-0.0,-0.0,180.0,35.78,-30.85,-129.39,-0.007,-0.018,0.556,0.831,0.055
65.0,-30.0,-295.0,-0.0,-0.0,180.0,35.94,-31.26,-114.7,-0.006,-0.015,0.557,0.83,0.059
65.0,-30.0,-310.0,-0.0,-0.0,180.0,36.11,-31.15,-99.68,-0.003,-0.015,0.559,0.829,0.06
65.0,-30.0,-325.0,-0.0,-0.0,180.0,36.25,-31.46,-84.81,-0.001,-0.012,0.562,0.827,0.059
65.0,-15.0,-175.0,-0.0,-0.0,180.0,33.89,-14.74,-231.72,-0.01,-0.02,0.546,0.837,0.222
65.0,-15.0,-190.0,-0.0,-0.0,180.0,34.31,-14.97,-217.25,-0.011,-0.021,0.548,0.836,0.166
65.0,-15.0,-205.0,-0.0,-0.0,180.0,34.57,-14.99,-202.57,-0.01,-0.021,0.55,0.835,0.121
65.0,-15.0,-220.0,-0.0,-0.0,180.0,34.85,-15.33,-188.36,-0.01,-0.02,0.552,0.834,0.089
65.0,-15.0,-235.0,-0.0,-0.0,180.0,35.05,-15.33,-173.67,-0.009,-0.02,0.554,0.832,0.064
65.0,-15.0,-250.0,-0.0,-0.0,180.0,35.27,-15.66,-158.98,-0.009,-0.019,0.555,0.832,0.05
65.0,-15.0,-265.0,-0.0,-0.0,180.0,35.44,-15.77,-144.22,-0.008,-0.018,0.556,0.831,0.045
65.0,-15.0,-280.0,-0.0,-0.0,180.0,35.68,-15.82,-129.49,-0.005,-0.018,0.557,0.83,0.047
65.0,-15.0,-295.0,-0.0,-0.0,180.0,35.83,-16.18,-114.9,-0.004,-0.016,0.558,0.829,0.052
65.0,-15.0,-310.0,-0.0,-0.0,180.0,36.12,-16.45,-99.89,-0.003,-0.015,0.56,0.828,0.055
65.0,-15.0,-325.0,-0.0,-0.0,180.0,36.26,-16.49,-84.97,-0.0,-0.013,0.565,0.825,0.058
65.0,-0.0,-175.0,-0.0,-0.0,180.0,33.95,-0.01,-231.86,-0.009,-0.02,0.544,0.839,0.236
65.0,-0.0,-190.0,-0.0,-0.0,180.0,34.21,-0.06,-217.43,-0.009,-0.021,0.546,0.837,0.18
65.0,-0.0,-205.0,-0.0,-0.0,180.0,34.48,-0.46,-202.76,-0.011,-0.02,0.548,0.836,0.138
65.0,-0.0,-220.0,-0.0,-0.0,180.0,34.76,-0.49,-188.41,-0.009,-0.02,0.551,0.834,0.103
65.0,-0.0,-235.0,-0.0,-0.0,180.0,34.94,-0.56,-173.83,-0.008,-0.019,0.553,0.833,0.076
65.0,-0.0,-250.0,-0.0,-0.0,180.0,35.15,-0.9,-159.04,-0.008,-0.019,0.555,0.832,0.056
65.0,-0.0,-265.0,-0.0,-0.0,180.0,35.32,-0.81,-144.32,-0.006,-0.018,0.557,0.83,0.045
65.0,-0.0,-280.0,-0.0,-0.0,180.0,35.61,-1.18,-129.63,-0.005,-0.017,0.558,0.83,0.042
65.0,-0.0,-295.0,-0.0,-0.0,180.0,35.8,-1.21,-115.07,-0.003,-0.016,0.56,0.829,0.044
65.0,-0.0,-310.0,-0.0,-0.0,180.0,36.16,-1.71,-100.04,-0.003,-0.015,0.56,0.828,0.048
65.0,-0.0,-325.0,-0.0,-0.0,180.0,36.37,-1.69,-85.14,-0.001,-0.014,0.564,0.826,0.05
65.0,15.0,-175.0,-0.0,-0.0,180.0,33.88,14.64,-232.1,-0.009,-0.02,0.541,0.841,0.251
65.0,15.0,-190.0,-0.0,-0.0,180.0,34.2,14.53,-217.66,-0.009,-0.02,0.544,0.839,0.196
65.0,15.0,-205.0,-0.0,-0.0,180.0,34.43,14.2,-202.94,-0.011,-0.019,0.546,0.837,0.154
65.0,15.0,-220.0,-0.0,-0.0,180.0,34.71,14.05,-188.7,-0.01,-0.018,0.55,0.835,0.12
65.0,15.0,-235.0,-0.0,-0.0,180.0,34.88,13.95,-173.99,-0.009,-0.018,0.552,0.833,0.09
65.0,15.0,-250.0,-0.0,-0.0,180.0,35.07,14.01,-159.22,-0.007,-0.018,0.555,0.832,0.067
65.0,15.0,-265.0,-0.0,-0.0,180.0,35.26,13.68,-144.49,-0.007,-0.017,0.557,0.83,0.052
65.0,15.0,-280.0,-0.0,-0.0,180.0,35.51,13.73,-129.72,-0.005,-0.016,0.559,0.829,0.044
65.0,15.0,-295.0,-0.0,-0.0,180.0,35.7,13.29,-115.07,-0.004,-0.015,0.56,0.828,0.042
65.0,15.0,-310.0,-0.0,-0.0,180.0,36.07,13.36,-100.11,-0.003,-0.015,0.561,0.828,0.043
65.0,15.0,-325.0,-0.0,-0.0,180.0,36.35,13.15,-85.21,-0.002,-0.014,0.562,0.827,0.045
65.0,30.0,-175.0,-0.0,-0.0,180.0,33.89,29.14,-232.43,-0.009,-0.019,0.538,0.842,0.257
65.0,30.0,-190.0,-0.0,-0.0,180.0,34.2,28.75,-218.0,-0.01,-0.018,0.542,0.84,0.208
65.0,30.0,-205.0,-0.0,-0.0,180.0,34.41,28.92,-203.22,-0.01,-0.019,0.545,0.838,0.165
65.0,30.0,-220.0,-0.0,-0.0,180.0,34.67,28.58,-189.01,-0.01,-0.017,0.548,0.836,0.132
65.0,30.0,-235.0,-0.0,-0.0,180.0,34.83,28.69,-174.28,-0.007,-0.018,0.552,0.834,0.102
65.0,30.0,-250.0,-0.0,-0.0,180.0,35.02,28.45,-159.59,-0.007,-0.016,0.554,0.832,0.08
65.0,30.0,-265.0,-0.0,-0.0,180.0,35.24,28.56,-144.73,-0.006,-0.016,0.557,0.83,0.063
65.0,30.0,-280.0,-0.0,-0.0,180.0,35.46,28.22,-129.9,-0.006,-0.015,0.559,0.829,0.052
65.0,30.0,-295.0,-0.0,-0.0,180.0,35.64,28.29,-115.22,-0.004,-0.014,0.561,0.828,0.047
65.0,30.0,-310.0,-0.0,-0.0,180.0,35.95,27.69,-100.16,-0.004,-0.013,0.561,0.827,0.046
65.0,30.0,-325.0,-0.0,-0.0,180.0,36.23,27.74,-85.42,-0.002,-0.013,0.563,0.826,0.047
65.0,45.0,-175.0,-0.0,-0.0,180.0,33.85,43.39,-232.8,-0.009,-0.018,0.535,0.844,0.263
65.0,45.0,-190.0,-0.0,-0.0,180.0,34.11,43.19,-218.2,-0.011,-0.018,0.539,0.842,0.218
65.0,45.0,-205.0,-0.0,-0.0,180.0,34.35,43.29,-203.77,-0.01,-0.018,0.543,0.84,0.179
65.0,45.0,-220.0,-0.0,-0.0,180.0,34.56,43.12,-189.2,-0.01,-0.017,0.546,0.837,0.145
65.0,45.0,-235.0,-0.0,-0.0,180.0,34.72,43.17,-174.34,-0.008,-0.017,0.55,0.835,0.116
65.0,45.0,-250.0,-0.0,-0.0,180.0,35.01,43.0,-159.93,-0.008,-0.015,0.553,0.833,0.095
65.0,45.0,-265.0,-0.0,-0.0,180.0,35.2,43.07,-144.9,-0.007,-0.015,0.556,0.831,0.076
65.0,45.0,-280.0,-0.0,-0.0,180.0,35.48,42.88,-130.26,-0.005,-0.014,0.558,0.829,0.065
65.0,45.0,-295.0,-0.0,-0.0,180.0,35.66,42.57,-115.39,-0.005,-0.013,0.56,0.828,0.058
